Официальный курс белорусского рубля по отношению к иностранным валютам, устанавливаемый Национальным банком																										
Республики Беларусь ежедневно, за период с 01.01.2006 по 31.12.2006																										
																										
Дата	1 австралийский доллар (AUD)	1 болгарский лев (BGN)	1 датская крона (DKK)	1 доллар США (USD)	1 евро (EUR)	1 исландская крона (ISK)	1 казахский тенге (KZT)	1 канадский доллар (CAD)	1 кувейтский динар (KWD)	1 кыргызский сом (KGS)	1 латвийский лат (LVL)	1 литовский лит (LTL)	1 молдавский лей (MDL)	1 норвежская крона (NOK)	1 польский злотый (PLN)	1 российский рубль (RUB)	1 СДР (XDR)	1 сингапурский доллар (SGD)	1 украинская гривна (UAH)	1 фунт стерлингов (GBP)	1 чешская крона (CZK)	1 шведская крона (SEK)	1 швейцарский франк (CHF)	1 эстонская крона (EEK)	10 иен (JPY)	10000 турецких лир (TRL)
15.03.2006	 1 576,92 	 1 316,39 	 345,12 	 2 150,00 	 2 574,73 	 30,13 	 16,71 	 1 854,49 	 7 361,63 	 51,98 	 3 698,92 	 745,70 	 165,00 	 323,67 	 652,31 	 76,81 	 3 077,90 	 1 321,82 	 424,79 	 3 730,79 	 89,26 	 274,54 	 1 642,29 	 164,55 	 181,35 	 15,94 
16.03.2006	 1 589,60 	 1 321,82 	 346,47 	 2 150,00 	 2 585,48 	 30,51 	 16,75 	 1 862,04 	 7 361,38 	 51,98 	 3 713,94 	 748,80 	 164,88 	 324,72 	 665,80 	 77,22 	 3 083,36 	 1 326,71 	 424,67 	 3 753,79 	 89,99 	 275,75 	 1 651,24 	 165,24 	 182,88 	 15,94 
17.03.2006	 1 584,77 	 1 326,22 	 347,69 	 2 150,00 	 2 594,19 	 30,80 	 16,77 	 1 862,12 	 7 361,63 	 51,98 	 3 727,14 	 751,29 	 164,56 	 325,59 	 669,87 	 77,29 	 3 094,47 	 1 326,42 	 424,73 	 3 759,92 	 90,34 	 277,48 	 1 657,93 	 165,79 	 182,72 	 15,94 
18.03.2006	 1 574,34 	 1 337,90 	 350,71 	 2 150,00 	 2 617,09 	 31,29 	 16,82 	 1 859,30 	 7 362,26 	 51,98 	 3 759,73 	 758,02 	 164,69 	 327,26 	 681,86 	 77,61 	 3 098,21 	 1 328,27 	 424,84 	 3 773,68 	 91,78 	 279,95 	 1 664,73 	 167,26 	 184,37 	 15,94 
19.03.2006	 1 574,34 	 1 337,90 	 350,71 	 2 150,00 	 2 617,09 	 31,29 	 16,82 	 1 859,30 	 7 362,26 	 51,98 	 3 759,73 	 758,02 	 164,69 	 327,26 	 681,86 	 77,61 	 3 098,21 	 1 328,27 	 424,84 	 3 773,68 	 91,78 	 279,95 	 1 664,73 	 167,26 	 184,37 	 15,94 
20.03.2006	 1 574,34 	 1 337,90 	 350,71 	 2 150,00 	 2 617,09 	 31,29 	 16,82 	 1 859,30 	 7 362,26 	 51,98 	 3 759,73 	 758,02 	 164,69 	 327,26 	 681,86 	 77,61 	 3 098,21 	 1 328,27 	 424,84 	 3 773,68 	 91,78 	 279,95 	 1 664,73 	 167,26 	 184,37 	 15,94 
21.03.2006	 1 546,96 	 1 338,15 	 350,73 	 2 149,00 	 2 617,16 	 30,89 	 16,88 	 1 846,46 	 7 358,20 	 51,96 	 3 760,28 	 757,94 	 164,96 	 329,03 	 673,45 	 77,69 	 3 112,27 	 1 331,02 	 424,64 	 3 774,29 	 91,35 	 280,39 	 1 664,60 	 167,23 	 185,25 	 15,94 
22.03.2006	 1 542,77 	 1 333,09 	 349,44 	 2 149,00 	 2 607,49 	 30,76 	 16,86 	 1 847,25 	 7 357,95 	 51,96 	 3 746,51 	 755,09 	 164,74 	 327,30 	 668,94 	 77,57 	 3 110,83 	 1 327,98 	 424,49 	 3 757,53 	 91,39 	 278,39 	 1 659,65 	 166,65 	 184,03 	 15,94 
23.03.2006	 1 538,47 	 1 327,65 	 348,02 	 2 149,00 	 2 596,53 	 30,08 	 16,86 	 1 840,45 	 7 358,71 	 51,96 	 3 729,93 	 751,98 	 164,71 	 327,32 	 662,50 	 77,47 	 3 106,23 	 1 328,80 	 424,49 	 3 758,71 	 90,49 	 276,64 	 1 649,97 	 165,95 	 183,42 	 15,94 
24.03.2006	 1 544,59 	 1 325,81 	 347,57 	 2 149,00 	 2 593,09 	 30,13 	 16,87 	 1 843,76 	 7 358,20 	 51,96 	 3 725,73 	 751,00 	 165,02 	 326,07 	 666,04 	 77,39 	 3 099,07 	 1 329,58 	 424,24 	 3 747,96 	 90,67 	 277,32 	 1 645,42 	 165,74 	 183,57 	 15,94 
25.03.2006	 1 522,67 	 1 315,50 	 344,86 	 2 149,00 	 2 573,00 	 29,46 	 16,81 	 1 840,92 	 7 358,46 	 51,96 	 3 696,57 	 745,16 	 165,05 	 322,80 	 658,75 	 77,17 	 3 095,85 	 1 325,36 	 424,49 	 3 724,65 	 89,69 	 274,89 	 1 630,93 	 164,45 	 181,76 	 15,94 
26.03.2006	 1 522,67 	 1 315,50 	 344,86 	 2 149,00 	 2 573,00 	 29,46 	 16,81 	 1 840,92 	 7 358,46 	 51,96 	 3 696,57 	 745,16 	 165,05 	 322,80 	 658,75 	 77,17 	 3 095,85 	 1 325,36 	 424,49 	 3 724,65 	 89,69 	 274,89 	 1 630,93 	 164,45 	 181,76 	 15,94 
27.03.2006	 1 522,67 	 1 315,50 	 344,86 	 2 149,00 	 2 573,00 	 29,46 	 16,81 	 1 840,92 	 7 358,46 	 51,96 	 3 696,57 	 745,16 	 165,05 	 322,80 	 658,75 	 77,17 	 3 095,85 	 1 325,36 	 424,49 	 3 724,65 	 89,69 	 274,89 	 1 630,93 	 164,45 	 181,76 	 15,94 
28.03.2006	 1 515,47 	 1 323,24 	 346,83 	 2 149,00 	 2 588,15 	 29,40 	 16,80 	 1 836,99 	 7 358,08 	 51,94 	 3 718,31 	 749,58 	 164,93 	 324,74 	 665,60 	 77,38 	 3 083,00 	 1 328,39 	 424,49 	 3 755,06 	 90,36 	 276,83 	 1 644,16 	 165,40 	 184,03 	 15,94 
29.03.2006	 1 527,62 	 1 323,89 	 347,03 	 2 149,00 	 2 590,30 	 29,73 	 16,81 	 1 843,05 	 7 360,60 	 51,94 	 3 720,25 	 749,97 	 164,90 	 325,86 	 656,36 	 77,30 	 3 095,36 	 1 327,69 	 424,54 	 3 756,34 	 90,14 	 276,67 	 1 646,68 	 165,51 	 184,08 	 15,94 
30.03.2006	 1 509,78 	 1 317,15 	 345,23 	 2 149,00 	 2 576,11 	 30,01 	 16,76 	 1 830,18 	 7 360,35 	 51,94 	 3 700,71 	 746,06 	 164,61 	 324,30 	 650,07 	 77,29 	 3 098,23 	 1 325,07 	 424,49 	 3 733,57 	 89,59 	 273,70 	 1 638,21 	 164,63 	 182,37 	 15,94 
31.03.2006	 1 526,33 	 1 325,85 	 347,48 	 2 149,00 	 2 592,77 	 30,18 	 16,73 	 1 842,11 	 7 358,96 	 51,94 	 3 726,05 	 750,94 	 164,30 	 323,66 	 658,70 	 77,41 	 3 089,90 	 1 325,93 	 425,00 	 3 734,85 	 90,51 	 275,11 	 1 644,79 	 165,71 	 182,78 	 15,94 
01.04.2006	 1 540,30 	 1 332,96 	 349,40 	 2 149,00 	 2 607,27 	 30,47 	 16,74 	 1 852,19 	 7 358,20 	 51,94 	 3 745,86 	 755,12 	 164,17 	 327,34 	 662,70 	 77,58 	 3 095,89 	 1 327,69 	 424,43 	 3 740,87 	 91,21 	 277,25 	 1 650,85 	 166,64 	 182,87 	 15,94 
02.04.2006	 1 540,30 	 1 332,96 	 349,40 	 2 149,00 	 2 607,27 	 30,47 	 16,74 	 1 852,19 	 7 358,20 	 51,94 	 3 745,86 	 755,12 	 164,17 	 327,34 	 662,70 	 77,58 	 3 095,89 	 1 327,69 	 424,43 	 3 740,87 	 91,21 	 277,25 	 1 650,85 	 166,64 	 182,87 	 15,94 
03.04.2006	 1 540,30 	 1 332,96 	 349,40 	 2 149,00 	 2 607,27 	 30,47 	 16,74 	 1 852,19 	 7 358,20 	 51,94 	 3 745,86 	 755,12 	 164,17 	 327,34 	 662,70 	 77,58 	 3 095,89 	 1 327,69 	 424,43 	 3 740,87 	 91,21 	 277,25 	 1 650,85 	 166,64 	 182,87 	 15,94 
04.04.2006	 1 538,36 	 1 323,19 	 346,92 	 2 149,00 	 2 588,26 	 29,88 	 16,73 	 1 831,12 	 7 358,20 	 52,18 	 3 718,31 	 749,77 	 164,71 	 326,37 	 659,63 	 77,38 	 3 096,39 	 1 328,27 	 424,73 	 3 710,57 	 90,91 	 274,50 	 1 638,89 	 165,45 	 181,35 	 15,94 
05.04.2006	 1 537,50 	 1 336,36 	 350,26 	 2 149,00 	 2 614,69 	 29,70 	 16,71 	 1 833,70 	 7 358,20 	 52,18 	 3 755,35 	 757,05 	 164,74 	 332,17 	 664,26 	 77,60 	 3 090,26 	 1 331,76 	 424,62 	 3 750,22 	 91,78 	 278,49 	 1 652,12 	 167,03 	 182,89 	 15,94 
06.04.2006	 1 554,80 	 1 346,66 	 352,95 	 2 149,00 	 2 634,57 	 29,74 	 16,70 	 1 846,22 	 7 358,20 	 52,18 	 3 785,78 	 762,84 	 164,74 	 334,50 	 660,50 	 77,97 	 3 104,45 	 1 337,11 	 424,60 	 3 780,41 	 92,19 	 281,23 	 1 670,55 	 168,34 	 183,64 	 15,94 
07.04.2006	 1 571,24 	 1 350,68 	 353,93 	 2 149,00 	 2 641,55 	 29,40 	 16,66 	 1 851,79 	 7 360,60 	 52,18 	 3 794,81 	 765,11 	 164,96 	 335,02 	 661,15 	 78,05 	 3 114,55 	 1 338,73 	 424,56 	 3 770,31 	 92,12 	 282,83 	 1 672,57 	 168,83 	 182,82 	 15,94 
08.04.2006	 1 575,54 	 1 339,90 	 351,14 	 2 149,00 	 2 620,60 	 29,51 	 16,67 	 1 863,03 	 7 357,70 	 52,18 	 3 764,56 	 758,95 	 164,96 	 333,10 	 663,11 	 77,84 	 3 120,18 	 1 338,36 	 424,56 	 3 763,87 	 91,99 	 280,76 	 1 661,71 	 167,47 	 182,74 	 15,94 
09.04.2006	 1 575,54 	 1 339,90 	 351,14 	 2 149,00 	 2 620,60 	 29,51 	 16,67 	 1 863,03 	 7 357,70 	 52,18 	 3 764,56 	 758,95 	 164,96 	 333,10 	 663,11 	 77,84 	 3 120,18 	 1 338,36 	 424,56 	 3 763,87 	 91,99 	 280,76 	 1 661,71 	 167,47 	 182,74 	 15,94 
10.04.2006	 1 575,54 	 1 339,90 	 351,14 	 2 149,00 	 2 620,60 	 29,51 	 16,67 	 1 863,03 	 7 357,70 	 52,18 	 3 764,56 	 758,95 	 164,96 	 333,10 	 663,11 	 77,84 	 3 120,18 	 1 338,36 	 424,56 	 3 763,87 	 91,99 	 280,76 	 1 661,71 	 167,47 	 182,74 	 15,94 
11.04.2006	 1 565,87 	 1 332,09 	 349,09 	 2 149,00 	 2 605,23 	 29,43 	 16,69 	 1 873,50 	 7 357,95 	 52,25 	 3 742,92 	 754,55 	 165,05 	 330,90 	 658,52 	 77,56 	 3 106,72 	 1 339,02 	 424,73 	 3 751,83 	 91,08 	 278,57 	 1 655,31 	 166,51 	 181,73 	 15,94 
12.04.2006	 1 573,82 	 1 333,00 	 349,47 	 2 149,00 	 2 607,49 	 29,34 	 16,70 	 1 875,63 	 7 358,58 	 52,25 	 3 746,19 	 755,08 	 164,90 	 333,54 	 658,62 	 77,64 	 3 097,96 	 1 333,95 	 424,72 	 3 748,39 	 91,20 	 279,60 	 1 652,63 	 166,62 	 181,43 	 15,94 
13.04.2006	 1 573,18 	 1 334,53 	 349,80 	 2 149,00 	 2 610,28 	 28,89 	 16,71 	 1 874,32 	 7 357,95 	 52,25 	 3 749,78 	 755,96 	 164,93 	 332,89 	 665,10 	 77,69 	 3 096,37 	 1 329,74 	 424,88 	 3 766,87 	 91,41 	 280,41 	 1 657,67 	 166,82 	 181,63 	 15,94 
14.04.2006	 1 568,56 	 1 332,30 	 349,15 	 2 149,00 	 2 605,66 	 28,22 	 16,75 	 1 875,22 	 7 358,20 	 52,25 	 3 743,58 	 754,59 	 164,74 	 331,53 	 662,15 	 77,59 	 3 103,33 	 1 336,03 	 424,64 	 3 770,74 	 91,02 	 278,98 	 1 658,12 	 166,51 	 181,51 	 15,94 
15.04.2006	 1 564,58 	 1 329,54 	 348,46 	 2 149,00 	 2 600,40 	 28,18 	 16,79 	 1 869,35 	 7 357,95 	 52,25 	 3 736,42 	 753,10 	 164,83 	 330,82 	 661,15 	 77,58 	 3 097,61 	 1 335,74 	 424,59 	 3 764,30 	 90,76 	 279,22 	 1 654,48 	 166,17 	 181,03 	 15,94 
16.04.2006	 1 564,58 	 1 329,54 	 348,46 	 2 149,00 	 2 600,40 	 28,18 	 16,79 	 1 869,35 	 7 357,95 	 52,25 	 3 736,42 	 753,10 	 164,83 	 330,82 	 661,15 	 77,58 	 3 097,61 	 1 335,74 	 424,59 	 3 764,30 	 90,76 	 279,22 	 1 654,48 	 166,17 	 181,03 	 15,94 
17.04.2006	 1 564,58 	 1 329,54 	 348,46 	 2 149,00 	 2 600,40 	 28,18 	 16,79 	 1 869,35 	 7 357,95 	 52,25 	 3 736,42 	 753,10 	 164,83 	 330,82 	 661,15 	 77,58 	 3 097,61 	 1 335,74 	 424,59 	 3 764,30 	 90,76 	 279,22 	 1 654,48 	 166,17 	 181,03 	 15,94 
18.04.2006	 1 574,79 	 1 338,57 	 350,82 	 2 149,00 	 2 618,02 	 28,32 	 16,87 	 1 873,50 	 7 358,71 	 52,34 	 3 761,60 	 758,25 	 164,83 	 332,79 	 665,33 	 77,77 	 3 097,76 	 1 340,19 	 424,67 	 3 778,05 	 91,37 	 280,99 	 1 664,99 	 167,32 	 181,73 	 15,94 
19.04.2006	 1 586,28 	 1 344,51 	 352,41 	 2 149,00 	 2 629,84 	 28,43 	 16,99 	 1 874,65 	 7 357,70 	 52,34 	 3 778,46 	 761,61 	 164,67 	 334,90 	 670,24 	 77,95 	 3 118,74 	 1 341,11 	 424,43 	 3 801,04 	 92,03 	 282,47 	 1 678,32 	 168,06 	 181,90 	 15,94 
20.04.2006	 1 595,95 	 1 357,08 	 355,73 	 2 149,00 	 2 654,23 	 28,12 	 17,14 	 1 887,41 	 7 358,71 	 52,34 	 3 814,00 	 768,69 	 162,34 	 339,36 	 680,33 	 78,25 	 3 117,45 	 1 344,34 	 424,39 	 3 831,77 	 92,97 	 284,94 	 1 693,26 	 169,63 	 183,49 	 15,94 
21.04.2006	 1 599,39 	 1 357,46 	 355,86 	 2 149,00 	 2 654,98 	 27,23 	 17,34 	 1 889,98 	 7 358,96 	 52,34 	 3 815,70 	 768,94 	 165,20 	 340,61 	 681,62 	 78,24 	 3 130,04 	 1 345,10 	 424,62 	 3 846,07 	 93,23 	 285,81 	 1 691,39 	 169,70 	 182,75 	 15,94 
22.04.2006	 1 591,23 	 1 353,91 	 354,91 	 2 149,00 	 2 648,11 	 27,17 	 17,45 	 1 889,06 	 7 358,58 	 52,34 	 3 804,21 	 766,95 	 165,47 	 339,07 	 681,25 	 78,09 	 3 125,81 	 1 345,52 	 425,63 	 3 828,12 	 93,11 	 284,82 	 1 680,28 	 169,23 	 183,13 	 15,94 
23.04.2006	 1 591,23 	 1 353,91 	 354,91 	 2 149,00 	 2 648,11 	 27,17 	 17,45 	 1 889,06 	 7 358,58 	 52,34 	 3 804,21 	 766,95 	 165,47 	 339,07 	 681,25 	 78,09 	 3 125,81 	 1 345,52 	 425,63 	 3 828,12 	 93,11 	 284,82 	 1 680,28 	 169,23 	 183,13 	 15,94 
24.04.2006	 1 591,23 	 1 353,91 	 354,91 	 2 149,00 	 2 648,11 	 27,17 	 17,45 	 1 889,06 	 7 358,58 	 52,34 	 3 804,21 	 766,95 	 165,47 	 339,07 	 681,25 	 78,09 	 3 125,81 	 1 345,52 	 425,63 	 3 828,12 	 93,11 	 284,82 	 1 680,28 	 169,23 	 183,13 	 15,94 
25.04.2006	 1 604,87 	 1 360,08 	 356,54 	 2 149,00 	 2 660,14 	 27,87 	 17,42 	 1 893,64 	 7 358,71 	 52,53 	 3 822,82 	 770,40 	 165,13 	 339,53 	 688,23 	 78,34 	 3 125,76 	 1 351,27 	 425,50 	 3 846,07 	 93,76 	 285,75 	 1 690,79 	 170,01 	 186,72 	 15,94 
26.04.2006	 1 602,08 	 1 361,72 	 356,97 	 2 149,00 	 2 663,58 	 28,26 	 17,33 	 1 890,39 	 7 358,71 	 52,53 	 3 826,57 	 771,40 	 165,13 	 339,12 	 689,14 	 78,36 	 3 139,62 	 1 352,93 	 425,12 	 3 839,30 	 93,72 	 285,46 	 1 692,79 	 170,22 	 187,68 	 15,94 
27.04.2006	 1 601,00 	 1 363,06 	 357,41 	 2 149,00 	 2 665,94 	 28,75 	 17,33 	 1 896,48 	 7 358,71 	 52,53 	 3 830,66 	 772,24 	 165,18 	 340,23 	 685,46 	 78,45 	 3 141,02 	 1 350,81 	 425,97 	 3 831,67 	 93,93 	 285,82 	 1 690,86 	 170,41 	 186,55 	 15,94 
28.04.2006	 1 615,62 	 1 366,79 	 358,32 	 2 149,00 	 2 673,25 	 28,84 	 17,33 	 1 906,66 	 7 358,71 	 52,53 	 3 840,93 	 774,16 	 165,18 	 343,36 	 690,77 	 78,54 	 3 140,53 	 1 354,30 	 427,24 	 3 835,21 	 94,11 	 286,79 	 1 690,93 	 170,87 	 187,32 	 15,94 
29.04.2006	 1 621,42 	 1 378,67 	 361,43 	 2 149,00 	 2 696,67 	 28,91 	 17,28 	 1 912,18 	 7 358,58 	 52,53 	 3 874,86 	 780,94 	 165,24 	 347,29 	 696,39 	 78,79 	 3 144,55 	 1 357,55 	 427,00 	 3 876,04 	 94,82 	 289,92 	 1 711,33 	 172,32 	 187,96 	 15,94 
30.04.2006	 1 621,42 	 1 378,67 	 361,43 	 2 149,00 	 2 696,67 	 28,91 	 17,28 	 1 912,18 	 7 358,58 	 52,53 	 3 874,86 	 780,94 	 165,24 	 347,29 	 696,39 	 78,79 	 3 144,55 	 1 357,55 	 427,00 	 3 876,04 	 94,82 	 289,92 	 1 711,33 	 172,32 	 187,96 	 15,94 
01.05.2006	 1 621,42 	 1 378,67 	 361,43 	 2 149,00 	 2 696,67 	 28,91 	 17,28 	 1 912,18 	 7 358,58 	 52,53 	 3 874,86 	 780,94 	 165,24 	 347,29 	 696,39 	 78,79 	 3 144,55 	 1 357,55 	 427,00 	 3 876,04 	 94,82 	 289,92 	 1 711,33 	 172,32 	 187,96 	 15,94 
02.05.2006	 1 621,42 	 1 378,67 	 361,43 	 2 149,00 	 2 696,67 	 28,91 	 17,28 	 1 912,18 	 7 358,58 	 52,53 	 3 874,86 	 780,94 	 165,24 	 347,29 	 696,39 	 78,79 	 3 144,55 	 1 357,55 	 427,00 	 3 876,04 	 94,82 	 289,92 	 1 711,33 	 172,32 	 187,96 	 15,94 
03.05.2006	 1 621,42 	 1 378,67 	 361,43 	 2 149,00 	 2 696,67 	 28,91 	 17,28 	 1 912,18 	 7 358,58 	 52,53 	 3 874,86 	 780,94 	 165,24 	 347,29 	 696,39 	 78,79 	 3 144,55 	 1 357,55 	 427,00 	 3 876,04 	 94,82 	 289,92 	 1 711,33 	 172,32 	 187,96 	 15,94 
04.05.2006	 1 656,13 	 1 389,23 	 364,36 	 2 149,00 	 2 717,30 	 28,87 	 17,29 	 1 944,36 	 7 354,55 	 52,54 	 3 904,43 	 786,86 	 165,37 	 349,20 	 711,21 	 79,13 	 3 175,71 	 1 365,18 	 429,37 	 3 951,69 	 95,86 	 291,50 	 1 739,10 	 173,67 	 189,71 	 15,94 
05.05.2006	 1 647,42 	 1 383,15 	 362,84 	 2 149,00 	 2 705,70 	 29,31 	 17,38 	 1 929,69 	 7 354,55 	 52,54 	 3 886,43 	 783,42 	 164,99 	 349,45 	 707,37 	 78,98 	 3 176,65 	 1 360,00 	 429,92 	 3 948,25 	 95,42 	 290,10 	 1 732,30 	 172,90 	 188,47 	 15,94 
06.05.2006	 1 653,23 	 1 394,68 	 365,98 	 2 149,00 	 2 728,16 	 30,25 	 17,44 	 1 939,44 	 7 358,96 	 52,54 	 3 919,74 	 790,02 	 165,18 	 351,68 	 714,81 	 79,22 	 3 172,20 	 1 363,15 	 429,54 	 3 976,40 	 96,30 	 292,06 	 1 746,52 	 174,35 	 188,93 	 15,94 
07.05.2006	 1 656,88 	 1 398,27 	 366,77 	 2 149,00 	 2 735,03 	 29,97 	 17,43 	 1 943,83 	 7 358,71 	 52,54 	 3 930,14 	 792,11 	 165,18 	 351,34 	 714,26 	 79,36 	 3 181,72 	 1 368,18 	 427,24 	 3 996,07 	 96,71 	 293,62 	 1 752,14 	 174,80 	 190,89 	 15,94 
08.05.2006	 1 656,88 	 1 398,27 	 366,77 	 2 149,00 	 2 735,03 	 29,97 	 17,43 	 1 943,83 	 7 358,71 	 52,54 	 3 930,14 	 792,11 	 165,18 	 351,34 	 714,26 	 79,36 	 3 181,72 	 1 368,18 	 427,24 	 3 996,07 	 96,71 	 293,62 	 1 752,14 	 174,80 	 190,89 	 15,94 
09.05.2006	 1 656,88 	 1 398,27 	 366,77 	 2 149,00 	 2 735,03 	 29,97 	 17,43 	 1 943,83 	 7 358,71 	 52,54 	 3 930,14 	 792,11 	 165,18 	 351,34 	 714,26 	 79,36 	 3 181,72 	 1 368,18 	 427,24 	 3 996,07 	 96,71 	 293,62 	 1 752,14 	 174,80 	 190,89 	 15,94 
10.05.2006	 1 656,88 	 1 398,27 	 366,77 	 2 149,00 	 2 735,03 	 29,97 	 17,43 	 1 943,83 	 7 358,71 	 52,54 	 3 930,14 	 792,11 	 165,18 	 351,34 	 714,26 	 79,36 	 3 181,72 	 1 368,18 	 427,24 	 3 996,07 	 96,71 	 293,62 	 1 752,14 	 174,80 	 190,89 	 15,94 
11.05.2006	 1 659,42 	 1 403,96 	 368,29 	 2 147,00 	 2 745,69 	 30,47 	 17,49 	 1 952,17 	 7 351,86 	 52,62 	 3 943,79 	 795,32 	 165,34 	 353,66 	 713,55 	 79,41 	 3 187,69 	 1 371,80 	 429,19 	 4 014,14 	 97,10 	 294,56 	 1 764,54 	 175,51 	 193,96 	 15,92 
12.05.2006	 1 653,49 	 1 394,73 	 365,83 	 2 146,00 	 2 728,10 	 30,55 	 17,55 	 1 939,89 	 7 420,86 	 52,60 	 3 917,49 	 790,10 	 165,39 	 351,01 	 711,96 	 79,26 	 3 199,81 	 1 368,45 	 427,81 	 3 983,08 	 96,47 	 292,70 	 1 745,99 	 174,36 	 192,66 	 15,91 
13.05.2006	 1 663,98 	 1 414,02 	 370,85 	 2 145,00 	 2 765,33 	 30,78 	 17,66 	 1 946,55 	 7 417,65 	 52,57 	 3 973,33 	 800,91 	 165,00 	 356,18 	 714,81 	 79,61 	 3 189,94 	 1 372,45 	 426,19 	 4 055,23 	 97,95 	 295,22 	 1 780,45 	 176,76 	 195,38 	 15,91 
14.05.2006	 1 663,98 	 1 414,02 	 370,85 	 2 145,00 	 2 765,33 	 30,78 	 17,66 	 1 946,55 	 7 417,65 	 52,57 	 3 973,33 	 800,91 	 165,00 	 356,18 	 714,81 	 79,61 	 3 189,94 	 1 372,45 	 426,19 	 4 055,23 	 97,95 	 295,22 	 1 780,45 	 176,76 	 195,38 	 15,91 
15.05.2006	 1 663,98 	 1 414,02 	 370,85 	 2 145,00 	 2 765,33 	 30,78 	 17,66 	 1 946,55 	 7 417,65 	 52,57 	 3 973,33 	 800,91 	 165,00 	 356,18 	 714,81 	 79,61 	 3 189,94 	 1 372,45 	 426,19 	 4 055,23 	 97,95 	 295,22 	 1 780,45 	 176,76 	 195,38 	 15,91 
16.05.2006	 1 634,38 	 1 408,96 	 369,38 	 2 145,00 	 2 753,86 	 30,33 	 17,72 	 1 924,37 	 7 417,40 	 52,64 	 3 958,29 	 798,07 	 164,81 	 354,50 	 700,77 	 79,68 	 3 219,67 	 1 362,16 	 426,74 	 4 044,40 	 97,01 	 293,45 	 1 776,99 	 176,09 	 194,69 	 15,91 
17.05.2006	 1 633,20 	 1 405,22 	 368,64 	 2 145,00 	 2 748,39 	 29,95 	 17,60 	 1 920,24 	 7 418,30 	 52,64 	 3 948,82 	 796,02 	 164,49 	 350,27 	 700,26 	 79,38 	 3 203,51 	 1 354,08 	 425,81 	 4 031,10 	 97,10 	 292,02 	 1 769,15 	 175,66 	 194,34 	 15,91 
18.05.2006	 1 654,76 	 1 414,49 	 371,05 	 2 145,00 	 2 766,73 	 30,60 	 17,49 	 1 940,83 	 7 417,40 	 52,64 	 3 975,54 	 801,42 	 164,05 	 353,37 	 714,48 	 79,57 	 3 204,74 	 1 370,08 	 426,82 	 4 069,39 	 98,24 	 294,94 	 1 783,93 	 176,83 	 196,60 	 15,91 
19.05.2006	 1 637,69 	 1 402,27 	 368,01 	 2 144,00 	 2 742,93 	 30,24 	 17,66 	 1 923,99 	 7 413,94 	 52,61 	 3 940,45 	 794,31 	 163,73 	 350,62 	 694,66 	 79,21 	 3 216,69 	 1 360,41 	 425,19 	 4 047,34 	 96,82 	 291,95 	 1 769,63 	 175,29 	 193,76 	 15,90 
20.05.2006	 1 630,29 	 1 399,37 	 367,16 	 2 143,00 	 2 736,72 	 29,76 	 17,67 	 1 909,90 	 7 405,49 	 52,59 	 3 932,11 	 792,57 	 162,90 	 350,48 	 694,63 	 79,37 	 3 197,16 	 1 352,43 	 424,61 	 4 020,38 	 96,71 	 292,53 	 1 758,79 	 174,89 	 191,60 	 15,89 
21.05.2006	 1 630,29 	 1 399,37 	 367,16 	 2 143,00 	 2 736,72 	 29,76 	 17,67 	 1 909,90 	 7 405,49 	 52,59 	 3 932,11 	 792,57 	 162,90 	 350,48 	 694,63 	 79,37 	 3 197,16 	 1 352,43 	 424,61 	 4 020,38 	 96,71 	 292,53 	 1 758,79 	 174,89 	 191,60 	 15,89 
22.05.2006	 1 630,29 	 1 399,37 	 367,16 	 2 143,00 	 2 736,72 	 29,76 	 17,67 	 1 909,90 	 7 405,49 	 52,59 	 3 932,11 	 792,57 	 162,90 	 350,48 	 694,63 	 79,37 	 3 197,16 	 1 352,43 	 424,61 	 4 020,38 	 96,71 	 292,53 	 1 758,79 	 174,89 	 191,60 	 15,89 
23.05.2006	 1 604,14 	 1 396,23 	 366,27 	 2 143,00 	 2 730,72 	 29,88 	 17,62 	 1 904,72 	 7 410,48 	 52,71 	 3 924,55 	 790,94 	 162,47 	 350,31 	 689,69 	 79,09 	 3 191,61 	 1 345,51 	 425,84 	 4 011,59 	 96,48 	 291,68 	 1 760,16 	 174,55 	 189,99 	 15,89 
24.05.2006	 1 617,43 	 1 406,21 	 368,92 	 2 143,00 	 2 750,33 	 29,58 	 17,46 	 1 923,78 	 7 410,74 	 52,71 	 3 951,32 	 796,58 	 162,47 	 351,54 	 694,13 	 79,41 	 3 190,37 	 1 357,32 	 426,38 	 4 036,88 	 97,15 	 295,24 	 1 773,93 	 175,78 	 192,47 	 15,89 
25.05.2006	 1 618,18 	 1 407,97 	 369,46 	 2 143,00 	 2 754,18 	 29,67 	 17,50 	 1 912,28 	 7 410,48 	 52,71 	 3 956,79 	 797,59 	 161,43 	 352,12 	 694,72 	 79,32 	 3 201,11 	 1 352,52 	 426,62 	 4 036,66 	 97,56 	 295,51 	 1 775,55 	 176,02 	 191,50 	 15,89 
26.05.2006	 1 621,29 	 1 401,25 	 367,58 	 2 143,00 	 2 740,68 	 29,43 	 17,51 	 1 923,96 	 7 410,48 	 52,71 	 3 937,53 	 793,66 	 161,43 	 350,58 	 694,61 	 79,26 	 3 202,65 	 1 355,13 	 427,15 	 4 012,12 	 97,12 	 294,15 	 1 763,42 	 175,20 	 190,57 	 15,89 
