Официальный курс белорусского рубля по отношению к иностранным валютам, устанавливаемый Национальным банком																											
Республики Беларусь ежедневно, за период с 01.01.2008 по 31.12.2008																											
																											
Дата	1 австралийский доллар (AUD)	1 болгарский лев (BGN)	1 гривна (UAH)	1 датская крона (DKK)	1 доллар США (USD)	1 евро (EUR)	1 злотый (PLN)	1 исландская крона (ISK)	1 канадский доллар (CAD)	1 китайский юань (CNY)	1 крона (EEK)	1 кувейтский динар (KWD)	1 латвийский лат (LVL)	1 литовский лит (LTL)	1 молдавский лей (MDL)	1 новая турецкая лира (TRY)	1 норвежская крона (NOK)	1 российский рубль (RUB)	1 СДР (XDR)	1 сингапурский доллар (SGD)	1 сом (KGS)	1 тенге (KZT)	1 фунт стерлингов (GBP)	1 чешская крона (CZK)	1 шведская крона (SEK)	1 швейцарский франк (CHF)	10 иен (JPY)
26.10.2008	 1 344,61 	 1 364,74 	 353,09 	 358,04 	 2 115,00 	 2 669,13 	 680,50 	 17,79 	 1 657,00 	 308,83 	 170,70 	 7 853,69 	 3 763,35 	 773,68 	 204,55 	 1 241,20 	 299,67 	 78,16 	 3 156,64 	 1 403,96 	 55,93 	 17,66 	 3 332,29 	 105,09 	 266,20 	 1 802,76 	 226,37 
27.10.2008	 1 344,61 	 1 364,74 	 353,09 	 358,04 	 2 115,00 	 2 669,13 	 680,50 	 17,79 	 1 657,00 	 308,83 	 170,70 	 7 853,69 	 3 763,35 	 773,68 	 204,55 	 1 241,20 	 299,67 	 78,16 	 3 156,64 	 1 403,96 	 55,93 	 17,66 	 3 332,29 	 105,09 	 266,20 	 1 802,76 	 226,37 
28.10.2008	 1 277,11 	 1 339,96 	 355,63 	 351,59 	 2 116,00 	 2 620,98 	 677,68 	 17,32 	 1 639,55 	 308,84 	 167,52 	 7 874,95 	 3 695,42 	 759,12 	 204,74 	 1 238,88 	 297,63 	 77,37 	 3 148,54 	 1 399,01 	 55,38 	 17,65 	 3 244,57 	 105,56 	 259,69 	 1 813,66 	 229,13 
29.10.2008	 1 309,91 	 1 354,24 	 342,26 	 355,32 	 2 116,00 	 2 648,39 	 713,18 	 17,44 	 1 645,67 	 309,48 	 169,28 	 7 863,25 	 3 734,56 	 767,11 	 203,76 	 1 338,31 	 308,84 	 77,50 	 3 127,57 	 1 404,53 	 55,38 	 17,66 	 3 300,75 	 108,08 	 266,55 	 1 820,06 	 223,31 
30.10.2008	 1 365,16 	 1 382,69 	 322,13 	 362,95 	 2 118,00 	 2 704,26 	 744,22 	 17,61 	 1 675,04 	 309,54 	 172,83 	 7 889,74 	 3 809,35 	 782,85 	 204,34 	 1 388,62 	 313,65 	 78,16 	 3 139,07 	 1 410,97 	 55,43 	 17,68 	 3 400,34 	 111,83 	 273,85 	 1 845,27 	 217,16 
31.10.2008	 1 435,09 	 1 428,28 	 300,35 	 375,11 	 2 119,00 	 2 793,16 	 798,12 	 18,20 	 1 769,37 	 309,71 	 178,54 	 7 909,67 	 3 937,56 	 809,04 	 204,04 	 1 428,38 	 326,10 	 79,83 	 3 157,39 	 1 444,79 	 55,46 	 17,67 	 3 517,54 	 116,00 	 284,97 	 1 876,47 	 215,51 
01.11.2008	 1 398,35 	 1 378,91 	 358,26 	 362,16 	 2 120,00 	 2 697,06 	 741,52 	 17,81 	 1 718,69 	 310,04 	 172,36 	 7 841,11 	 3 801,67 	 781,12 	 204,04 	 1 346,46 	 316,05 	 78,23 	 3 187,27 	 1 429,05 	 55,48 	 17,67 	 3 437,16 	 111,80 	 273,65 	 1 844,44 	 218,97 
02.11.2008	 1 398,35 	 1 378,91 	 358,26 	 362,16 	 2 120,00 	 2 697,06 	 741,52 	 17,81 	 1 718,69 	 310,04 	 172,36 	 7 841,11 	 3 801,67 	 781,12 	 204,04 	 1 346,46 	 316,05 	 78,23 	 3 187,27 	 1 429,05 	 55,48 	 17,67 	 3 437,16 	 111,80 	 273,65 	 1 844,44 	 218,97 
03.11.2008	 1 398,35 	 1 378,91 	 358,26 	 362,16 	 2 120,00 	 2 697,06 	 741,52 	 17,81 	 1 718,69 	 310,04 	 172,36 	 7 841,11 	 3 801,67 	 781,12 	 204,04 	 1 346,46 	 316,05 	 78,23 	 3 187,27 	 1 429,05 	 55,48 	 17,67 	 3 437,16 	 111,80 	 273,65 	 1 844,44 	 218,97 
04.11.2008	 1 441,33 	 1 390,36 	 360,41 	 365,22 	 2 121,00 	 2 719,76 	 767,64 	 17,69 	 1 772,67 	 310,24 	 173,82 	 7 881,83 	 3 833,71 	 787,25 	 204,53 	 1 395,62 	 321,29 	 78,23 	 3 156,68 	 1 443,59 	 54,69 	 17,66 	 3 441,64 	 112,39 	 276,60 	 1 833,19 	 213,77 
05.11.2008	 1 431,43 	 1 375,98 	 362,60 	 361,52 	 2 123,00 	 2 691,22 	 757,27 	 16,84 	 1 788,32 	 310,58 	 171,98 	 7 857,14 	 3 793,44 	 779,38 	 205,12 	 1 373,89 	 314,96 	 78,23 	 3 164,06 	 1 437,71 	 54,74 	 17,70 	 3 351,26 	 110,64 	 272,50 	 1 810,82 	 214,29 
06.11.2008	 1 465,29 	 1 399,08 	 364,81 	 367,63 	 2 125,00 	 2 735,83 	 778,13 	 16,62 	 1 830,16 	 311,28 	 174,87 	 7 870,37 	 3 857,67 	 792,39 	 205,31 	 1 411,96 	 316,51 	 78,95 	 3 153,84 	 1 437,17 	 54,79 	 17,72 	 3 383,96 	 113,36 	 275,85 	 1 821,30 	 214,94 
07.11.2008	 1 446,25 	 1 404,70 	 366,41 	 369,12 	 2 127,00 	 2 747,23 	 774,27 	 16,77 	 1 814,30 	 311,71 	 175,65 	 7 877,78 	 3 873,96 	 795,90 	 204,72 	 1 385,71 	 313,68 	 79,04 	 3 177,21 	 1 436,05 	 54,85 	 17,75 	 3 394,48 	 111,59 	 273,57 	 1 824,42 	 216,96 
08.11.2008	 1 446,25 	 1 404,70 	 366,41 	 369,12 	 2 127,00 	 2 747,23 	 774,27 	 16,77 	 1 814,30 	 311,71 	 175,65 	 7 877,78 	 3 873,96 	 795,90 	 204,72 	 1 385,71 	 313,68 	 79,04 	 3 177,21 	 1 436,05 	 54,85 	 17,75 	 3 394,48 	 111,59 	 273,57 	 1 824,42 	 216,96 
09.11.2008	 1 446,25 	 1 404,70 	 366,41 	 369,12 	 2 127,00 	 2 747,23 	 774,27 	 16,77 	 1 814,30 	 311,71 	 175,65 	 7 877,78 	 3 873,96 	 795,90 	 204,72 	 1 385,71 	 313,68 	 79,04 	 3 177,21 	 1 436,05 	 54,85 	 17,75 	 3 394,48 	 111,59 	 273,57 	 1 824,42 	 216,96 
10.11.2008	 1 446,25 	 1 404,70 	 366,41 	 369,12 	 2 127,00 	 2 747,23 	 774,27 	 16,77 	 1 814,30 	 311,71 	 175,65 	 7 877,78 	 3 873,96 	 795,90 	 204,72 	 1 385,71 	 313,68 	 79,04 	 3 177,21 	 1 436,05 	 54,85 	 17,75 	 3 394,48 	 111,59 	 273,57 	 1 824,42 	 216,96 
11.11.2008	 1 464,65 	 1 400,38 	 368,66 	 367,77 	 2 129,00 	 2 738,75 	 748,99 	 16,45 	 1 816,71 	 311,87 	 175,09 	 7 888,11 	 3 867,39 	 793,26 	 204,91 	 1 396,52 	 313,97 	 78,96 	 3 164,10 	 1 427,85 	 54,65 	 17,74 	 3 357,11 	 108,47 	 273,87 	 1 814,46 	 214,77 
12.11.2008	 1 426,11 	 1 392,28 	 368,66 	 365,75 	 2 129,00 	 2 723,10 	 718,37 	 16,39 	 1 785,77 	 311,97 	 174,08 	 7 883,43 	 3 839,15 	 788,66 	 205,60 	 1 350,07 	 313,09 	 77,87 	 3 170,55 	 1 418,86 	 54,65 	 17,74 	 3 321,45 	 107,25 	 272,78 	 1 813,46 	 217,82 
13.11.2008	 1 402,32 	 1 368,25 	 369,18 	 359,49 	 2 132,00 	 2 676,30 	 713,54 	 15,64 	 1 766,51 	 312,17 	 171,03 	 7 883,45 	 3 772,78 	 775,09 	 205,20 	 1 312,00 	 304,04 	 77,61 	 3 161,52 	 1 416,14 	 54,73 	 17,75 	 3 274,86 	 105,69 	 263,91 	 1 798,09 	 218,40 
14.11.2008	 1 369,60 	 1 364,67 	 368,25 	 358,43 	 2 134,00 	 2 668,99 	 710,27 	 15,56 	 1 726,82 	 312,43 	 170,60 	 7 890,55 	 3 763,00 	 773,09 	 205,29 	 1 299,24 	 299,07 	 77,12 	 3 145,84 	 1 409,74 	 54,78 	 17,76 	 3 186,28 	 105,17 	 264,24 	 1 796,67 	 222,44 
15.11.2008	 1 393,21 	 1 385,12 	 370,19 	 363,57 	 2 136,00 	 2 708,34 	 729,37 	 15,84 	 1 752,62 	 312,88 	 173,08 	 7 886,28 	 3 817,01 	 784,62 	 205,58 	 1 306,10 	 307,45 	 78,13 	 3 144,56 	 1 409,02 	 54,83 	 17,78 	 3 175,06 	 107,23 	 270,36 	 1 794,81 	 220,49 
16.11.2008	 1 393,21 	 1 385,12 	 370,19 	 363,57 	 2 136,00 	 2 708,34 	 729,37 	 15,84 	 1 752,62 	 312,88 	 173,08 	 7 886,28 	 3 817,01 	 784,62 	 205,58 	 1 306,10 	 307,45 	 78,13 	 3 144,56 	 1 409,02 	 54,83 	 17,78 	 3 175,06 	 107,23 	 270,36 	 1 794,81 	 220,49 
17.11.2008	 1 393,21 	 1 385,12 	 370,19 	 363,57 	 2 136,00 	 2 708,34 	 729,37 	 15,84 	 1 752,62 	 312,88 	 173,08 	 7 886,28 	 3 817,01 	 784,62 	 205,58 	 1 306,10 	 307,45 	 78,13 	 3 144,56 	 1 409,02 	 54,83 	 17,78 	 3 175,06 	 107,23 	 270,36 	 1 794,81 	 220,49 
18.11.2008	 1 400,07 	 1 385,61 	 370,54 	 363,91 	 2 138,00 	 2 709,70 	 728,30 	 15,85 	 1 742,46 	 313,18 	 173,20 	 7 875,06 	 3 820,24 	 784,85 	 206,17 	 1 326,63 	 309,57 	 77,92 	 3 156,91 	 1 403,95 	 54,95 	 17,79 	 3 181,45 	 106,89 	 271,06 	 1 793,55 	 219,99 
19.11.2008	 1 376,13 	 1 378,89 	 362,88 	 362,10 	 2 141,00 	 2 696,38 	 700,90 	 15,74 	 1 738,67 	 313,56 	 172,37 	 7 889,31 	 3 801,83 	 781,13 	 206,46 	 1 282,96 	 303,40 	 78,05 	 3 159,58 	 1 402,10 	 55,03 	 17,81 	 3 221,99 	 106,06 	 265,51 	 1 784,46 	 222,15 
20.11.2008	 1 380,63 	 1 380,80 	 349,88 	 362,58 	 2 143,00 	 2 701,04 	 700,73 	 15,53 	 1 733,12 	 313,76 	 172,62 	 7 883,02 	 3 807,75 	 782,15 	 207,05 	 1 276,51 	 303,30 	 78,09 	 3 163,75 	 1 402,26 	 55,08 	 17,83 	 3 210,54 	 105,12 	 266,31 	 1 775,62 	 221,68 
21.11.2008	 1 348,01 	 1 373,09 	 346,13 	 360,35 	 2 146,00 	 2 685,93 	 695,89 	 15,30 	 1 710,51 	 314,02 	 171,65 	 7 851,60 	 3 786,17 	 777,54 	 207,14 	 1 250,87 	 302,43 	 77,83 	 3 167,28 	 1 403,85 	 55,15 	 17,85 	 3 186,92 	 104,55 	 261,67 	 1 768,58 	 225,22 
22.11.2008	 1 340,67 	 1 377,72 	 333,02 	 361,59 	 2 148,00 	 2 694,56 	 709,51 	 15,31 	 1 681,08 	 314,45 	 172,20 	 7 858,06 	 3 799,75 	 780,49 	 207,14 	 1 277,05 	 302,96 	 77,92 	 3 161,86 	 1 403,19 	 55,21 	 17,87 	 3 202,02 	 105,27 	 261,42 	 1 752,11 	 225,32 
23.11.2008	 1 340,67 	 1 377,72 	 333,02 	 361,59 	 2 148,00 	 2 694,56 	 709,51 	 15,31 	 1 681,08 	 314,45 	 172,20 	 7 858,06 	 3 799,75 	 780,49 	 207,14 	 1 277,05 	 302,96 	 77,92 	 3 161,86 	 1 403,19 	 55,21 	 17,87 	 3 202,02 	 105,27 	 261,42 	 1 752,11 	 225,32 
24.11.2008	 1 340,67 	 1 377,72 	 333,02 	 361,59 	 2 148,00 	 2 694,56 	 709,51 	 15,31 	 1 681,08 	 314,45 	 172,20 	 7 858,06 	 3 799,75 	 780,49 	 207,14 	 1 277,05 	 302,96 	 77,92 	 3 161,86 	 1 403,19 	 55,21 	 17,87 	 3 202,02 	 105,27 	 261,42 	 1 752,11 	 225,32 
25.11.2008	 1 348,35 	 1 384,26 	 336,09 	 363,20 	 2 151,00 	 2 707,57 	 696,08 	 15,11 	 1 689,05 	 315,00 	 173,01 	 7 865,29 	 3 818,23 	 784,09 	 207,43 	 1 310,95 	 299,94 	 77,76 	 3 176,73 	 1 404,23 	 54,90 	 17,89 	 3 204,99 	 105,17 	 257,76 	 1 762,54 	 225,98 
26.11.2008	 1 365,43 	 1 414,91 	 323,76 	 371,32 	 2 153,00 	 2 767,36 	 719,04 	 15,64 	 1 728,14 	 315,43 	 176,84 	 7 893,39 	 3 902,84 	 801,49 	 208,02 	 1 365,25 	 306,71 	 78,60 	 3 186,70 	 1 420,09 	 54,95 	 17,89 	 3 252,11 	 108,92 	 268,10 	 1 790,59 	 224,69 
27.11.2008	 1 403,88 	 1 435,90 	 312,46 	 376,67 	 2 156,00 	 2 807,54 	 741,85 	 15,53 	 1 766,27 	 315,74 	 179,44 	 7 915,99 	 3 958,51 	 813,28 	 207,51 	 1 369,76 	 308,30 	 78,81 	 3 206,17 	 1 428,48 	 55,03 	 17,92 	 3 325,20 	 111,59 	 273,08 	 1 811,54 	 226,41 
28.11.2008	 1 405,39 	 1 422,63 	 314,74 	 373,46 	 2 156,00 	 2 783,29 	 743,42 	 15,42 	 1 753,56 	 315,75 	 177,87 	 7 909,60 	 3 923,21 	 806,03 	 207,11 	 1 373,20 	 309,77 	 78,62 	 3 221,34 	 1 428,43 	 55,03 	 17,91 	 3 322,93 	 110,84 	 269,55 	 1 799,22 	 226,61 
29.11.2008	 1 420,74 	 1 421,43 	 284,21 	 373,08 	 2 160,00 	 2 780,14 	 739,68 	 15,25 	 1 750,05 	 316,44 	 177,70 	 7 920,79 	 3 919,08 	 805,17 	 207,59 	 1 379,84 	 312,16 	 78,24 	 3 227,32 	 1 431,55 	 55,13 	 17,95 	 3 326,72 	 110,30 	 269,14 	 1 794,32 	 226,76 
30.11.2008	 1 420,74 	 1 421,43 	 284,21 	 373,08 	 2 160,00 	 2 780,14 	 739,68 	 15,25 	 1 750,05 	 316,44 	 177,70 	 7 920,79 	 3 919,08 	 805,17 	 207,59 	 1 379,84 	 312,16 	 78,24 	 3 227,32 	 1 431,55 	 55,13 	 17,95 	 3 326,72 	 110,30 	 269,14 	 1 794,32 	 226,76 
01.12.2008	 1 420,74 	 1 421,43 	 284,21 	 373,08 	 2 160,00 	 2 780,14 	 739,68 	 15,25 	 1 750,05 	 316,44 	 177,70 	 7 920,79 	 3 919,08 	 805,17 	 207,59 	 1 379,84 	 312,16 	 78,24 	 3 227,32 	 1 431,55 	 55,13 	 17,95 	 3 326,72 	 110,30 	 269,14 	 1 794,32 	 226,76 
02.12.2008	 1 391,78 	 1 401,91 	 287,63 	 368,07 	 2 163,00 	 2 741,93 	 716,66 	 15,16 	 1 742,11 	 314,36 	 175,26 	 7 854,03 	 3 864,92 	 794,13 	 207,98 	 1 367,95 	 308,92 	 77,41 	 3 231,80 	 1 418,45 	 55,04 	 17,95 	 3 286,03 	 107,94 	 266,42 	 1 786,27 	 228,65 
03.12.2008	 1 383,51 	 1 394,84 	 293,17 	 366,22 	 2 168,00 	 2 727,99 	 708,80 	 14,53 	 1 736,21 	 314,79 	 174,34 	 7 869,61 	 3 847,04 	 790,07 	 208,16 	 1 339,35 	 302,14 	 77,38 	 3 215,99 	 1 416,99 	 55,17 	 17,99 	 3 208,53 	 106,22 	 258,16 	 1 795,22 	 233,44 
04.12.2008	 1 392,60 	 1 403,03 	 290,59 	 368,36 	 2 170,00 	 2 743,97 	 713,25 	 14,67 	 1 727,29 	 315,31 	 175,36 	 7 878,02 	 3 865,34 	 794,58 	 208,35 	 1 364,78 	 304,98 	 77,72 	 3 214,75 	 1 419,46 	 55,22 	 18,01 	 3 207,04 	 106,50 	 261,95 	 1 794,35 	 233,43 
05.12.2008	 1 391,25 	 1 395,65 	 289,87 	 366,23 	 2 174,00 	 2 729,67 	 703,26 	 14,58 	 1 719,39 	 315,81 	 174,53 	 7 874,24 	 3 846,77 	 790,13 	 208,94 	 1 379,49 	 301,40 	 77,76 	 3 219,72 	 1 421,47 	 55,32 	 18,05 	 3 148,60 	 105,77 	 259,35 	 1 784,09 	 234,44 
06.12.2008	 1 407,30 	 1 423,72 	 290,28 	 373,72 	 2 180,00 	 2 784,30 	 718,12 	 16,16 	 1 704,99 	 316,88 	 177,97 	 7 911,45 	 3 925,10 	 806,36 	 209,72 	 1 393,77 	 304,54 	 77,60 	 3 225,22 	 1 435,77 	 55,48 	 18,10 	 3 208,42 	 108,25 	 263,19 	 1 815,61 	 236,60 
07.12.2008	 1 407,30 	 1 423,72 	 290,28 	 373,72 	 2 180,00 	 2 784,30 	 718,12 	 16,16 	 1 704,99 	 316,88 	 177,97 	 7 911,45 	 3 925,10 	 806,36 	 209,72 	 1 393,77 	 304,54 	 77,60 	 3 225,22 	 1 435,77 	 55,48 	 18,10 	 3 208,42 	 108,25 	 263,19 	 1 815,61 	 236,60 
08.12.2008	 1 407,30 	 1 423,72 	 290,28 	 373,72 	 2 180,00 	 2 784,30 	 718,12 	 16,16 	 1 704,99 	 316,88 	 177,97 	 7 911,45 	 3 925,10 	 806,36 	 209,72 	 1 393,77 	 304,54 	 77,60 	 3 225,22 	 1 435,77 	 55,48 	 18,10 	 3 208,42 	 108,25 	 263,19 	 1 815,61 	 236,60 
09.12.2008	 1 456,83 	 1 439,36 	 289,91 	 377,90 	 2 183,00 	 2 815,20 	 727,45 	 18,32 	 1 739,58 	 317,44 	 179,98 	 7 933,57 	 3 968,73 	 815,39 	 209,90 	 1 400,89 	 308,54 	 77,95 	 3 239,88 	 1 444,07 	 55,46 	 18,13 	 3 276,46 	 109,64 	 268,46 	 1 803,54 	 233,43 
10.12.2008	 1 428,11 	 1 438,24 	 289,04 	 377,62 	 2 188,00 	 2 813,33 	 716,29 	 19,34 	 1 740,93 	 318,21 	 179,80 	 7 947,69 	 3 967,00 	 814,35 	 210,38 	 1 377,83 	 307,17 	 78,13 	 3 262,61 	 1 451,89 	 55,58 	 18,15 	 3 232,66 	 109,21 	 267,98 	 1 806,32 	 236,64 
11.12.2008	 1 441,57 	 1 452,51 	 287,80 	 381,36 	 2 193,00 	 2 840,92 	 717,38 	 19,27 	 1 737,72 	 319,54 	 181,60 	 7 972,23 	 4 004,02 	 822,86 	 211,48 	 1 392,34 	 310,58 	 78,69 	 3 267,88 	 1 459,57 	 55,71 	 18,20 	 3 246,52 	 109,85 	 268,75 	 1 820,75 	 237,09 
12.12.2008	 1 451,89 	 1 474,97 	 286,38 	 387,22 	 2 198,00 	 2 884,66 	 726,44 	 19,01 	 1 755,38 	 320,82 	 184,41 	 8 005,24 	 4 070,75 	 835,23 	 211,86 	 1 419,12 	 314,69 	 78,69 	 3 284,63 	 1 472,30 	 55,84 	 18,24 	 3 287,44 	 111,14 	 272,04 	 1 844,73 	 238,12 
13.12.2008	 1 444,74 	 1 501,81 	 282,78 	 394,32 	 2 200,00 	 2 938,32 	 739,77 	 18,84 	 1 761,83 	 321,44 	 187,71 	 8 051,24 	 4 140,79 	 850,54 	 211,95 	 1 408,18 	 318,90 	 79,11 	 3 316,79 	 1 476,61 	 56,61 	 18,25 	 3 288,78 	 113,28 	 276,17 	 1 867,26 	 243,23 
14.12.2008	 1 444,74 	 1 501,81 	 282,78 	 394,32 	 2 200,00 	 2 938,32 	 739,77 	 18,84 	 1 761,83 	 321,44 	 187,71 	 8 051,24 	 4 140,79 	 850,54 	 211,95 	 1 408,18 	 318,90 	 79,11 	 3 316,79 	 1 476,61 	 56,61 	 18,25 	 3 288,78 	 113,28 	 276,17 	 1 867,26 	 243,23 
15.12.2008	 1 444,74 	 1 501,81 	 282,78 	 394,32 	 2 200,00 	 2 938,32 	 739,77 	 18,84 	 1 761,83 	 321,44 	 187,71 	 8 051,24 	 4 140,79 	 850,54 	 211,95 	 1 408,18 	 318,90 	 79,11 	 3 316,79 	 1 476,61 	 56,61 	 18,25 	 3 288,78 	 113,28 	 276,17 	 1 867,26 	 243,23 
16.12.2008	 1 465,75 	 1 516,82 	 276,73 	 398,18 	 2 200,00 	 2 966,26 	 745,47 	 18,89 	 1 778,93 	 321,20 	 189,52 	 8 006,70 	 4 182,91 	 858,47 	 212,36 	 1 402,17 	 319,35 	 79,09 	 3 337,33 	 1 487,94 	 55,84 	 18,23 	 3 296,26 	 113,37 	 276,46 	 1 878,50 	 242,89 
17.12.2008	 1 469,93 	 1 537,33 	 271,60 	 403,68 	 2 200,00 	 3 007,40 	 742,74 	 19,21 	 1 778,50 	 321,40 	 192,15 	 8 024,80 	 4 242,60 	 870,84 	 211,84 	 1 405,75 	 318,62 	 79,71 	 3 349,10 	 1 490,46 	 55,84 	 18,22 	 3 350,49 	 114,14 	 275,16 	 1 902,70 	 243,50 
18.12.2008	 1 526,47 	 1 585,70 	 249,01 	 416,34 	 2 200,00 	 3 101,78 	 759,64 	 19,59 	 1 818,93 	 321,84 	 198,23 	 8 036,24 	 4 375,06 	 898,27 	 212,25 	 1 423,17 	 325,46 	 79,94 	 3 375,42 	 1 506,90 	 55,84 	 18,22 	 3 410,22 	 117,59 	 282,27 	 1 971,59 	 248,81 
19.12.2008	 1 547,37 	 1 626,56 	 236,56 	 427,07 	 2 200,00 	 3 181,53 	 761,59 	 19,42 	 1 844,09 	 322,13 	 203,33 	 8 042,99 	 4 489,34 	 921,37 	 210,93 	 1 435,84 	 329,81 	 79,68 	 3 426,28 	 1 530,86 	 55,84 	 18,22 	 3 389,98 	 120,45 	 287,44 	 2 075,18 	 250,37 
20.12.2008	 1 507,55 	 1 583,30 	 254,34 	 415,78 	 2 200,00 	 3 097,49 	 749,87 	 18,16 	 1 788,55 	 321,33 	 197,96 	 8 004,66 	 4 373,32 	 896,64 	 210,53 	 1 451,19 	 315,60 	 79,32 	 3 474,61 	 1 517,76 	 55,84 	 18,21 	 3 310,67 	 117,25 	 283,07 	 2 005,01 	 247,94 
21.12.2008	 1 507,55 	 1 583,30 	 254,34 	 415,78 	 2 200,00 	 3 097,49 	 749,87 	 18,16 	 1 788,55 	 321,33 	 197,96 	 8 004,66 	 4 373,32 	 896,64 	 210,53 	 1 451,19 	 315,60 	 79,32 	 3 474,61 	 1 517,76 	 55,84 	 18,21 	 3 310,67 	 117,25 	 283,07 	 2 005,01 	 247,94 
22.12.2008	 1 507,55 	 1 583,30 	 254,34 	 415,78 	 2 200,00 	 3 097,49 	 749,87 	 18,16 	 1 788,55 	 321,33 	 197,96 	 8 004,66 	 4 373,32 	 896,64 	 210,53 	 1 451,19 	 315,60 	 79,32 	 3 474,61 	 1 517,76 	 55,84 	 18,21 	 3 310,67 	 117,25 	 283,07 	 2 005,01 	 247,94 
23.12.2008	 1 507,77 	 1 584,33 	 270,10 	 415,78 	 2 200,00 	 3 098,48 	 755,24 	 18,16 	 1 813,24 	 321,09 	 198,04 	 7 996,51 	 4 376,80 	 896,82 	 210,73 	 1 446,89 	 314,23 	 77,83 	 3 399,02 	 1 520,65 	 55,84 	 18,20 	 3 268,65 	 116,66 	 283,04 	 2 014,01 	 245,21 
24.12.2008	 1 501,72 	 1 571,65 	 274,14 	 412,27 	 2 200,00 	 3 073,84 	 746,32 	 17,95 	 1 797,39 	 321,12 	 196,45 	 7 990,12 	 4 356,87 	 889,72 	 211,03 	 1 440,45 	 313,28 	 77,64 	 3 395,66 	 1 517,87 	 55,84 	 18,21 	 3 265,35 	 116,87 	 280,43 	 2 014,65 	 244,11 
25.12.2008	 1 500,73 	 1 572,61 	 273,29 	 412,89 	 2 200,00 	 3 077,14 	 749,88 	 17,42 	 1 808,02 	 321,44 	 196,62 	 7 966,68 	 4 354,28 	 890,98 	 210,63 	 1 448,56 	 304,44 	 76,89 	 3 395,19 	 1 522,70 	 55,84 	 18,21 	 3 239,06 	 116,43 	 270,02 	 2 037,23 	 243,69 
26.12.2008	 1 500,73 	 1 572,61 	 273,29 	 412,89 	 2 200,00 	 3 077,14 	 749,88 	 17,42 	 1 808,02 	 321,44 	 196,62 	 7 966,68 	 4 354,28 	 890,98 	 210,63 	 1 448,56 	 304,44 	 76,89 	 3 395,19 	 1 522,70 	 55,84 	 18,21 	 3 239,06 	 116,43 	 270,02 	 2 037,23 	 243,69 
27.12.2008	 1 500,73 	 1 572,61 	 273,29 	 412,89 	 2 200,00 	 3 077,14 	 749,88 	 17,42 	 1 808,02 	 321,44 	 196,62 	 7 966,68 	 4 354,28 	 890,98 	 210,63 	 1 448,56 	 304,44 	 76,89 	 3 395,19 	 1 522,70 	 55,84 	 18,21 	 3 239,06 	 116,43 	 270,02 	 2 037,23 	 243,69 
28.12.2008	 1 500,73 	 1 572,61 	 273,29 	 412,89 	 2 200,00 	 3 077,14 	 749,88 	 17,42 	 1 808,02 	 321,44 	 196,62 	 7 966,68 	 4 354,28 	 890,98 	 210,63 	 1 448,56 	 304,44 	 76,89 	 3 395,19 	 1 522,70 	 55,84 	 18,21 	 3 239,06 	 116,43 	 270,02 	 2 037,23 	 243,69 
29.12.2008	 1 500,73 	 1 572,61 	 273,29 	 412,89 	 2 200,00 	 3 077,14 	 749,88 	 17,42 	 1 808,02 	 321,44 	 196,62 	 7 966,68 	 4 354,28 	 890,98 	 210,63 	 1 448,56 	 304,44 	 76,89 	 3 395,19 	 1 522,70 	 55,84 	 18,21 	 3 239,06 	 116,43 	 270,02 	 2 037,23 	 243,69 
30.12.2008	 1 500,73 	 1 572,61 	 273,29 	 412,89 	 2 200,00 	 3 077,14 	 749,88 	 17,42 	 1 808,02 	 321,44 	 196,62 	 7 966,68 	 4 354,28 	 890,98 	 210,63 	 1 448,56 	 304,44 	 76,89 	 3 395,19 	 1 522,70 	 55,84 	 18,21 	 3 239,06 	 116,43 	 270,02 	 2 037,23 	 243,69 
31.12.2008	 1 500,73 	 1 572,61 	 273,29 	 412,89 	 2 200,00 	 3 077,14 	 749,88 	 17,42 	 1 808,02 	 321,44 	 196,62 	 7 966,68 	 4 354,28 	 890,98 	 210,63 	 1 448,56 	 304,44 	 76,89 	 3 395,19 	 1 522,70 	 55,84 	 18,21 	 3 239,06 	 116,43 	 270,02 	 2 037,23 	 243,69 
