Официальный курс белорусского рубля по отношению к иностранным валютам, устанавливаемый Национальным банком																										
Республики Беларусь ежедневно, за период с 01.01.2005 по 31.12.2005																										
																										
Дата	1 австралийский доллар (AUD)	1 болгарский лев (BGN)	1 датская крона (DKK)	1 доллар США (USD)	1 евро (EUR)	1 исландская крона (ISK)	1 казахский тенге (KZT)	1 канадский доллар (CAD)	1 кувейтский динар (KWD)	1 кыргызский сом (KGS)	1 латвийский лат (LVL)	1 литовский лит (LTL)	1 молдавский лей (MDL)	1 норвежская крона (NOK)	1 польский злотый (PLN)	1 российский рубль (RUB)	1 СДР (XDR)	1 сингапурский доллар (SGD)	1 украинская гривна (UAH)	1 фунт стерлингов (GBP)	1 чешская крона (CZK)	1 шведская крона (SEK)	1 швейцарский франк (CHF)	1 эстонская крона (EEK)	10 иен (JPY)	10000 турецких лир (TRL)
21.10.2005	 1 614,86 	 1 316,16 	 344,91 	 2 151,00 	 2 574,42 	 35,48 	 16,08 	 1 828,46 	 7 366,44 	 52,66 	 3 698,42 	 745,49 	 170,85 	 330,00 	 660,70 	 75,15 	 3 100,86 	 1 268,73 	 426,79 	 3 794,36 	 86,80 	 271,22 	 1 658,19 	 164,54 	 186,15 	 15,95 
22.10.2005	 1 618,73 	 1 325,03 	 347,27 	 2 150,00 	 2 591,72 	 35,73 	 16,08 	 1 828,93 	 7 361,50 	 52,63 	 3 722,94 	 750,49 	 170,16 	 332,29 	 663,59 	 75,26 	 3 100,26 	 1 270,24 	 426,38 	 3 821,63 	 87,04 	 273,28 	 1 675,30 	 165,64 	 186,69 	 15,94 
23.10.2005	 1 618,73 	 1 325,03 	 347,27 	 2 150,00 	 2 591,72 	 35,73 	 16,08 	 1 828,93 	 7 361,50 	 52,63 	 3 722,94 	 750,49 	 170,16 	 332,29 	 663,59 	 75,26 	 3 100,26 	 1 270,24 	 426,38 	 3 821,63 	 87,04 	 273,28 	 1 675,30 	 165,64 	 186,69 	 15,94 
24.10.2005	 1 618,73 	 1 325,03 	 347,27 	 2 150,00 	 2 591,72 	 35,73 	 16,08 	 1 828,93 	 7 361,50 	 52,63 	 3 722,94 	 750,49 	 170,16 	 332,29 	 663,59 	 75,26 	 3 100,26 	 1 270,24 	 426,38 	 3 821,63 	 87,04 	 273,28 	 1 675,30 	 165,64 	 186,69 	 15,94 
25.10.2005	 1 608,85 	 1 312,22 	 344,03 	 2 150,00 	 2 566,46 	 35,60 	 16,08 	 1 813,12 	 7 361,50 	 52,63 	 3 686,24 	 743,34 	 170,23 	 328,61 	 657,42 	 75,11 	 3 107,24 	 1 268,03 	 425,72 	 3 798,73 	 86,09 	 269,05 	 1 661,19 	 164,02 	 185,77 	 15,94 
26.10.2005	 1 616,16 	 1 318,12 	 345,60 	 2 149,00 	 2 577,94 	 35,78 	 16,07 	 1 813,12 	 7 359,34 	 52,60 	 3 703,26 	 746,36 	 170,02 	 329,57 	 658,27 	 75,12 	 3 096,49 	 1 269,27 	 425,97 	 3 812,33 	 86,89 	 270,98 	 1 669,58 	 164,75 	 186,10 	 15,94 
27.10.2005	 1 623,46 	 1 327,65 	 348,16 	 2 149,00 	 2 597,07 	 35,71 	 16,06 	 1 826,29 	 7 359,34 	 52,60 	 3 728,96 	 752,19 	 170,12 	 331,98 	 659,42 	 75,50 	 3 109,13 	 1 271,90 	 426,49 	 3 820,28 	 87,42 	 273,37 	 1 679,23 	 166,03 	 186,41 	 15,94 
28.10.2005	 1 630,77 	 1 333,21 	 349,54 	 2 149,00 	 2 607,70 	 35,76 	 16,04 	 1 837,62 	 7 359,59 	 52,60 	 3 744,55 	 755,20 	 170,02 	 334,60 	 651,19 	 75,46 	 3 111,49 	 1 272,28 	 426,14 	 3 842,73 	 87,46 	 273,89 	 1 685,29 	 166,66 	 186,40 	 15,94 
29.10.2005	 1 624,21 	 1 335,57 	 350,10 	 2 149,00 	 2 612,11 	 35,61 	 16,04 	 1 836,99 	 7 358,08 	 52,60 	 3 750,76 	 756,58 	 170,02 	 334,08 	 654,65 	 75,60 	 3 119,08 	 1 273,78 	 427,66 	 3 831,56 	 87,93 	 274,74 	 1 690,73 	 166,95 	 186,55 	 15,94 
30.10.2005	 1 624,21 	 1 335,57 	 350,10 	 2 149,00 	 2 612,11 	 35,61 	 16,04 	 1 836,99 	 7 358,08 	 52,60 	 3 750,76 	 756,58 	 170,02 	 334,08 	 654,65 	 75,60 	 3 119,08 	 1 273,78 	 427,66 	 3 831,56 	 87,93 	 274,74 	 1 690,73 	 166,95 	 186,55 	 15,94 
31.10.2005	 1 624,21 	 1 335,57 	 350,10 	 2 149,00 	 2 612,11 	 35,61 	 16,04 	 1 836,99 	 7 358,08 	 52,60 	 3 750,76 	 756,58 	 170,02 	 334,08 	 654,65 	 75,60 	 3 119,08 	 1 273,78 	 427,66 	 3 831,56 	 87,93 	 274,74 	 1 690,73 	 166,95 	 186,55 	 15,94 
01.11.2005	 1 615,83 	 1 327,44 	 347,93 	 2 149,00 	 2 596,31 	 35,26 	 16,03 	 1 831,98 	 7 357,70 	 52,60 	 3 727,99 	 751,99 	 170,02 	 332,42 	 650,99 	 75,40 	 3 120,69 	 1 271,03 	 428,26 	 3 828,34 	 87,70 	 271,77 	 1 680,42 	 165,93 	 185,80 	 15,94 
02.11.2005	 1 601,65 	 1 318,36 	 345,45 	 2 149,00 	 2 578,59 	 35,30 	 16,07 	 1 819,11 	 7 357,95 	 52,60 	 3 702,30 	 746,78 	 169,98 	 331,30 	 649,26 	 75,19 	 3 107,02 	 1 267,77 	 427,24 	 3 802,98 	 87,15 	 269,28 	 1 666,73 	 164,72 	 184,16 	 15,94 
03.11.2005	 1 593,69 	 1 320,48 	 346,04 	 2 150,00 	 2 582,69 	 35,88 	 16,06 	 1 828,15 	 7 362,76 	 52,63 	 3 709,77 	 748,10 	 169,96 	 332,32 	 651,26 	 75,23 	 3 102,62 	 1 267,32 	 426,22 	 3 793,35 	 87,22 	 269,62 	 1 671,27 	 165,06 	 183,86 	 15,94 
04.11.2005	 1 594,55 	 1 325,65 	 347,40 	 2 150,00 	 2 592,79 	 36,18 	 16,06 	 1 823,50 	 7 364,27 	 52,63 	 3 722,30 	 750,95 	 170,16 	 333,10 	 654,05 	 75,29 	 3 098,39 	 1 267,95 	 425,74 	 3 817,00 	 88,01 	 269,09 	 1 679,82 	 165,72 	 183,91 	 15,94 
05.11.2005	 1 587,56 	 1 312,94 	 344,04 	 2 150,00 	 2 567,64 	 35,88 	 16,05 	 1 816,88 	 7 364,02 	 52,63 	 3 686,24 	 743,61 	 170,36 	 329,83 	 645,80 	 75,29 	 3 106,94 	 1 266,23 	 427,61 	 3 799,27 	 87,60 	 267,80 	 1 663,38 	 164,12 	 182,78 	 15,94 
06.11.2005	 1 587,56 	 1 312,94 	 344,04 	 2 150,00 	 2 567,64 	 35,88 	 16,05 	 1 816,88 	 7 364,02 	 52,63 	 3 686,24 	 743,61 	 170,36 	 329,83 	 645,80 	 75,29 	 3 106,94 	 1 266,23 	 427,61 	 3 799,27 	 87,60 	 267,80 	 1 663,38 	 164,12 	 182,78 	 15,94 
07.11.2005	 1 587,56 	 1 312,94 	 344,04 	 2 150,00 	 2 567,64 	 35,88 	 16,05 	 1 816,88 	 7 364,02 	 52,63 	 3 686,24 	 743,61 	 170,36 	 329,83 	 645,80 	 75,29 	 3 106,94 	 1 266,23 	 427,61 	 3 799,27 	 87,60 	 267,80 	 1 663,38 	 164,12 	 182,78 	 15,94 
08.11.2005	 1 587,56 	 1 312,94 	 344,04 	 2 150,00 	 2 567,64 	 35,88 	 16,05 	 1 816,88 	 7 364,02 	 52,63 	 3 686,24 	 743,61 	 170,36 	 329,83 	 645,80 	 75,29 	 3 106,94 	 1 266,23 	 427,61 	 3 799,27 	 87,60 	 267,80 	 1 663,38 	 164,12 	 182,78 	 15,94 
09.11.2005	 1 571,44 	 1 289,39 	 337,82 	 2 150,00 	 2 522,27 	 35,24 	 15,99 	 1 803,39 	 7 363,01 	 52,65 	 3 620,44 	 730,40 	 170,26 	 323,86 	 626,50 	 74,55 	 3 076,35 	 1 262,52 	 427,86 	 3 731,43 	 86,14 	 263,51 	 1 634,86 	 161,12 	 182,49 	 15,94 
10.11.2005	 1 580,57 	 1 294,36 	 339,23 	 2 150,00 	 2 531,73 	 35,01 	 15,99 	 1 807,18 	 7 361,75 	 52,65 	 3 634,83 	 733,31 	 170,13 	 325,10 	 634,57 	 74,58 	 3 064,59 	 1 263,78 	 427,69 	 3 746,38 	 86,51 	 265,01 	 1 641,10 	 161,79 	 183,35 	 15,94 
11.11.2005	 1 577,78 	 1 293,82 	 339,19 	 2 150,00 	 2 530,23 	 34,42 	 16,02 	 1 811,37 	 7 362,76 	 52,65 	 3 633,29 	 732,83 	 169,86 	 326,77 	 628,75 	 74,62 	 3 067,38 	 1 264,30 	 426,93 	 3 755,51 	 85,99 	 263,24 	 1 642,29 	 161,71 	 182,75 	 15,94 
12.11.2005	 1 572,62 	 1 286,54 	 337,29 	 2 150,00 	 2 516,04 	 34,71 	 16,02 	 1 806,87 	 7 361,88 	 52,65 	 3 611,32 	 728,65 	 169,86 	 324,84 	 623,26 	 74,45 	 3 072,65 	 1 263,15 	 427,84 	 3 743,36 	 85,66 	 261,89 	 1 636,41 	 160,80 	 182,32 	 15,94 
13.11.2005	 1 572,62 	 1 286,54 	 337,29 	 2 150,00 	 2 516,04 	 34,71 	 16,02 	 1 806,87 	 7 361,88 	 52,65 	 3 611,32 	 728,65 	 169,86 	 324,84 	 623,26 	 74,45 	 3 072,65 	 1 263,15 	 427,84 	 3 743,36 	 85,66 	 261,89 	 1 636,41 	 160,80 	 182,32 	 15,94 
14.11.2005	 1 572,62 	 1 286,54 	 337,29 	 2 150,00 	 2 516,04 	 34,71 	 16,02 	 1 806,87 	 7 361,88 	 52,65 	 3 611,32 	 728,65 	 169,86 	 324,84 	 623,26 	 74,45 	 3 072,65 	 1 263,15 	 427,84 	 3 743,36 	 85,66 	 261,89 	 1 636,41 	 160,80 	 182,32 	 15,94 
15.11.2005	 1 578,64 	 1 293,23 	 339,26 	 2 150,00 	 2 529,58 	 34,71 	 16,01 	 1 809,23 	 7 363,01 	 52,76 	 3 630,84 	 732,43 	 169,83 	 325,47 	 633,34 	 74,59 	 3 061,58 	 1 263,67 	 427,44 	 3 760,46 	 86,54 	 265,19 	 1 643,29 	 161,64 	 182,12 	 15,94 
16.11.2005	 1 564,77 	 1 283,51 	 336,59 	 2 150,00 	 2 510,23 	 34,63 	 16,01 	 1 798,34 	 7 363,01 	 52,76 	 3 604,36 	 726,94 	 169,42 	 322,32 	 626,79 	 74,52 	 3 064,50 	 1 262,07 	 427,52 	 3 725,52 	 85,61 	 260,97 	 1 629,34 	 160,39 	 180,47 	 15,94 
17.11.2005	 1 571,97 	 1 289,01 	 337,99 	 2 150,00 	 2 520,77 	 34,65 	 16,02 	 1 802,78 	 7 362,76 	 52,76 	 3 619,22 	 730,03 	 169,22 	 322,58 	 633,81 	 74,55 	 3 053,02 	 1 262,59 	 427,56 	 3 729,61 	 85,94 	 262,11 	 1 631,07 	 161,10 	 180,37 	 15,94 
18.11.2005	 1 570,68 	 1 282,62 	 336,50 	 2 150,00 	 2 508,94 	 34,70 	 16,03 	 1 802,41 	 7 361,75 	 52,76 	 3 602,85 	 726,63 	 169,22 	 320,57 	 629,96 	 74,46 	 3 053,04 	 1 263,22 	 427,31 	 3 692,30 	 85,58 	 260,59 	 1 621,85 	 160,32 	 180,81 	 15,94 
19.11.2005	 1 570,47 	 1 282,55 	 336,41 	 2 150,00 	 2 508,51 	 34,58 	 16,04 	 1 808,24 	 7 364,02 	 52,76 	 3 604,36 	 726,60 	 168,76 	 319,11 	 630,72 	 74,54 	 3 054,57 	 1 262,85 	 428,63 	 3 677,15 	 85,40 	 261,18 	 1 621,11 	 160,31 	 180,15 	 15,94 
20.11.2005	 1 570,47 	 1 282,55 	 336,41 	 2 150,00 	 2 508,51 	 34,58 	 16,04 	 1 808,24 	 7 364,02 	 52,76 	 3 604,36 	 726,60 	 168,76 	 319,11 	 630,72 	 74,54 	 3 054,57 	 1 262,85 	 428,63 	 3 677,15 	 85,40 	 261,18 	 1 621,11 	 160,31 	 180,15 	 15,94 
21.11.2005	 1 570,47 	 1 282,55 	 336,41 	 2 150,00 	 2 508,51 	 34,58 	 16,04 	 1 808,24 	 7 364,02 	 52,76 	 3 604,36 	 726,60 	 168,76 	 319,11 	 630,72 	 74,54 	 3 054,57 	 1 262,85 	 428,63 	 3 677,15 	 85,40 	 261,18 	 1 621,11 	 160,31 	 180,15 	 15,94 
22.11.2005	 1 582,52 	 1 299,63 	 340,71 	 2 149,00 	 2 541,73 	 34,84 	 16,05 	 1 808,01 	 7 358,20 	 52,73 	 3 651,35 	 736,02 	 167,69 	 322,48 	 637,91 	 74,68 	 3 050,12 	 1 265,49 	 429,01 	 3 698,54 	 86,54 	 265,44 	 1 640,40 	 162,42 	 180,94 	 15,94 
23.11.2005	 1 577,90 	 1 287,02 	 337,42 	 2 149,00 	 2 517,23 	 34,42 	 16,05 	 1 815,88 	 7 359,34 	 52,73 	 3 616,63 	 729,07 	 167,24 	 319,56 	 634,39 	 74,59 	 3 064,50 	 1 264,12 	 429,43 	 3 681,13 	 85,96 	 263,49 	 1 626,98 	 160,88 	 180,34 	 15,94 
24.11.2005	 1 584,69 	 1 296,98 	 339,96 	 2 148,00 	 2 536,47 	 34,15 	 16,04 	 1 829,72 	 7 355,91 	 52,71 	 3 644,07 	 734,66 	 166,83 	 322,39 	 642,15 	 74,77 	 3 049,79 	 1 267,89 	 428,96 	 3 698,86 	 86,72 	 266,59 	 1 636,95 	 162,12 	 181,32 	 15,93 
25.11.2005	 1 586,19 	 1 295,34 	 339,55 	 2 148,00 	 2 533,46 	 34,21 	 16,03 	 1 833,23 	 7 354,90 	 52,71 	 3 640,06 	 733,74 	 165,49 	 321,83 	 645,47 	 74,74 	 3 060,23 	 1 269,58 	 429,29 	 3 699,82 	 86,83 	 266,16 	 1 633,34 	 161,92 	 180,64 	 15,93 
26.11.2005	 1 581,68 	 1 290,59 	 338,33 	 2 148,00 	 2 524,22 	 33,96 	 16,01 	 1 831,59 	 7 356,16 	 52,71 	 3 626,85 	 731,07 	 164,72 	 320,12 	 645,18 	 74,61 	 3 060,23 	 1 268,57 	 429,34 	 3 691,45 	 86,73 	 265,50 	 1 627,95 	 161,33 	 180,00 	 15,93 
27.11.2005	 1 581,68 	 1 290,59 	 338,33 	 2 148,00 	 2 524,22 	 33,96 	 16,01 	 1 831,59 	 7 356,16 	 52,71 	 3 626,85 	 731,07 	 164,72 	 320,12 	 645,18 	 74,61 	 3 060,23 	 1 268,57 	 429,34 	 3 691,45 	 86,73 	 265,50 	 1 627,95 	 161,33 	 180,00 	 15,93 
28.11.2005	 1 581,68 	 1 290,59 	 338,33 	 2 148,00 	 2 524,22 	 33,96 	 16,01 	 1 831,59 	 7 356,16 	 52,71 	 3 626,85 	 731,07 	 164,72 	 320,12 	 645,18 	 74,61 	 3 060,23 	 1 268,57 	 429,34 	 3 691,45 	 86,73 	 265,50 	 1 627,95 	 161,33 	 180,00 	 15,93 
29.11.2005	 1 575,43 	 1 285,71 	 337,11 	 2 149,00 	 2 514,01 	 33,98 	 16,02 	 1 835,58 	 7 359,34 	 52,17 	 3 611,46 	 728,09 	 164,61 	 319,92 	 643,70 	 74,44 	 3 061,66 	 1 266,99 	 427,49 	 3 671,57 	 86,60 	 265,67 	 1 625,87 	 160,71 	 179,36 	 15,94 
30.11.2005	 1 592,19 	 1 298,84 	 340,71 	 2 149,00 	 2 539,69 	 34,04 	 16,03 	 1 837,38 	 7 359,34 	 52,17 	 3 647,63 	 735,74 	 165,82 	 320,15 	 652,17 	 74,80 	 3 050,68 	 1 270,21 	 426,62 	 3 707,03 	 87,56 	 268,07 	 1 641,59 	 162,35 	 180,42 	 15,94 
01.12.2005	 1 588,10 	 1 294,75 	 339,72 	 2 150,00 	 2 532,38 	 34,03 	 16,04 	 1 840,20 	 7 362,76 	 52,20 	 3 638,52 	 733,43 	 166,96 	 318,83 	 648,22 	 74,71 	 3 066,91 	 1 270,61 	 426,59 	 3 703,48 	 87,35 	 265,97 	 1 635,17 	 161,85 	 179,80 	 15,94 
02.12.2005	 1 592,40 	 1 294,60 	 339,65 	 2 150,00 	 2 531,95 	 34,04 	 16,04 	 1 843,20 	 7 362,13 	 52,20 	 3 635,75 	 733,33 	 167,90 	 317,93 	 644,83 	 74,61 	 3 061,90 	 1 270,99 	 427,10 	 3 721,00 	 87,43 	 266,07 	 1 637,28 	 161,83 	 179,27 	 15,94 
03.12.2005	 1 598,85 	 1 287,31 	 337,83 	 2 150,00 	 2 517,87 	 33,71 	 16,07 	 1 843,83 	 7 363,01 	 52,20 	 3 614,66 	 729,16 	 167,77 	 317,40 	 649,43 	 74,23 	 3 059,71 	 1 270,50 	 428,76 	 3 716,70 	 87,22 	 266,90 	 1 630,33 	 160,88 	 178,10 	 15,94 
04.12.2005	 1 598,85 	 1 287,31 	 337,83 	 2 150,00 	 2 517,87 	 33,71 	 16,07 	 1 843,83 	 7 363,01 	 52,20 	 3 614,66 	 729,16 	 167,77 	 317,40 	 649,43 	 74,23 	 3 059,71 	 1 270,50 	 428,76 	 3 716,70 	 87,22 	 266,90 	 1 630,33 	 160,88 	 178,10 	 15,94 
05.12.2005	 1 598,85 	 1 287,31 	 337,83 	 2 150,00 	 2 517,87 	 33,71 	 16,07 	 1 843,83 	 7 363,01 	 52,20 	 3 614,66 	 729,16 	 167,77 	 317,40 	 649,43 	 74,23 	 3 059,71 	 1 270,50 	 428,76 	 3 716,70 	 87,22 	 266,90 	 1 630,33 	 160,88 	 178,10 	 15,94 
06.12.2005	 1 610,35 	 1 287,64 	 337,86 	 2 151,00 	 2 518,18 	 33,36 	 16,05 	 1 851,60 	 7 366,19 	 52,22 	 3 615,43 	 729,34 	 167,65 	 319,16 	 651,17 	 74,18 	 3 052,44 	 1 273,84 	 428,10 	 3 724,03 	 87,19 	 267,61 	 1 630,60 	 160,94 	 177,58 	 15,95 
07.12.2005	 1 619,49 	 1 294,50 	 339,83 	 2 151,00 	 2 531,94 	 33,38 	 16,05 	 1 859,36 	 7 363,16 	 52,22 	 3 635,60 	 733,43 	 167,72 	 321,58 	 659,80 	 74,40 	 3 057,67 	 1 275,99 	 428,29 	 3 746,72 	 87,68 	 269,48 	 1 643,62 	 161,86 	 177,52 	 15,95 
08.12.2005	 1 609,70 	 1 291,93 	 339,19 	 2 151,00 	 2 527,10 	 33,21 	 16,04 	 1 855,27 	 7 363,66 	 52,22 	 3 625,79 	 731,97 	 167,43 	 317,47 	 657,62 	 74,36 	 3 059,65 	 1 276,37 	 428,31 	 3 732,09 	 87,01 	 268,54 	 1 640,42 	 161,52 	 178,10 	 15,95 
09.12.2005	 1 608,84 	 1 294,50 	 339,86 	 2 151,00 	 2 531,94 	 33,24 	 16,05 	 1 854,15 	 7 366,44 	 52,22 	 3 632,53 	 733,27 	 167,43 	 319,20 	 657,62 	 74,22 	 3 054,12 	 1 276,29 	 428,10 	 3 746,40 	 87,03 	 269,44 	 1 645,50 	 161,81 	 178,70 	 15,95 
10.12.2005	 1 612,39 	 1 294,50 	 339,90 	 2 151,00 	 2 531,94 	 33,55 	 16,05 	 1 853,51 	 7 366,44 	 52,22 	 3 629,15 	 733,33 	 167,72 	 319,13 	 655,29 	 74,36 	 3 064,72 	 1 278,07 	 427,15 	 3 757,69 	 87,04 	 268,73 	 1 646,70 	 161,84 	 178,46 	 15,95 
11.12.2005	 1 612,39 	 1 294,50 	 339,90 	 2 151,00 	 2 531,94 	 33,55 	 16,05 	 1 853,51 	 7 366,44 	 52,22 	 3 629,15 	 733,33 	 167,72 	 319,13 	 655,29 	 74,36 	 3 064,72 	 1 278,07 	 427,15 	 3 757,69 	 87,04 	 268,73 	 1 646,70 	 161,84 	 178,46 	 15,95 
12.12.2005	 1 612,39 	 1 294,50 	 339,90 	 2 151,00 	 2 531,94 	 33,55 	 16,05 	 1 853,51 	 7 366,44 	 52,22 	 3 629,15 	 733,33 	 167,72 	 319,13 	 655,29 	 74,36 	 3 064,72 	 1 278,07 	 427,15 	 3 757,69 	 87,04 	 268,73 	 1 646,70 	 161,84 	 178,46 	 15,95 
13.12.2005	 1 618,63 	 1 305,93 	 342,87 	 2 151,00 	 2 553,99 	 33,89 	 16,05 	 1 861,77 	 7 366,44 	 52,10 	 3 664,71 	 739,76 	 167,78 	 321,86 	 663,23 	 74,54 	 3 068,29 	 1 278,57 	 428,44 	 3 796,08 	 88,00 	 270,50 	 1 658,63 	 163,24 	 178,42 	 15,95 
14.12.2005	 1 622,28 	 1 311,23 	 344,22 	 2 151,00 	 2 564,53 	 34,12 	 16,07 	 1 866,94 	 7 366,44 	 52,10 	 3 679,12 	 742,74 	 167,72 	 322,03 	 670,87 	 74,91 	 3 077,69 	 1 284,45 	 427,53 	 3 804,37 	 88,45 	 271,54 	 1 663,12 	 163,90 	 179,07 	 15,95 
15.12.2005	 1 627,66 	 1 323,04 	 347,37 	 2 151,00 	 2 587,98 	 34,52 	 16,08 	 1 874,75 	 7 366,44 	 52,10 	 3 715,03 	 749,48 	 167,56 	 325,66 	 674,95 	 75,05 	 3 082,25 	 1 286,21 	 427,84 	 3 825,66 	 89,35 	 274,12 	 1 675,56 	 165,39 	 181,54 	 15,95 
16.12.2005	 1 613,47 	 1 323,86 	 347,44 	 2 151,00 	 2 589,05 	 34,62 	 16,09 	 1 859,36 	 7 366,19 	 52,10 	 3 717,27 	 749,91 	 167,65 	 325,16 	 673,51 	 74,98 	 3 098,21 	 1 289,88 	 427,21 	 3 815,01 	 89,36 	 274,79 	 1 678,31 	 165,50 	 185,46 	 15,95 
17.12.2005	 1 607,12 	 1 320,00 	 346,44 	 2 151,00 	 2 581,95 	 34,50 	 16,09 	 1 861,53 	 7 366,44 	 52,10 	 3 707,02 	 747,71 	 167,88 	 324,45 	 666,77 	 75,07 	 3 106,50 	 1 287,75 	 426,85 	 3 806,62 	 89,14 	 271,98 	 1 672,11 	 165,00 	 184,95 	 15,95 
18.12.2005	 1 607,12 	 1 320,00 	 346,44 	 2 151,00 	 2 581,95 	 34,50 	 16,09 	 1 861,53 	 7 366,44 	 52,10 	 3 707,02 	 747,71 	 167,88 	 324,45 	 666,77 	 75,07 	 3 106,50 	 1 287,75 	 426,85 	 3 806,62 	 89,14 	 271,98 	 1 672,11 	 165,00 	 184,95 	 15,95 
19.12.2005	 1 607,12 	 1 320,00 	 346,44 	 2 151,00 	 2 581,95 	 34,50 	 16,09 	 1 861,53 	 7 366,44 	 52,10 	 3 707,02 	 747,71 	 167,88 	 324,45 	 666,77 	 75,07 	 3 106,50 	 1 287,75 	 426,85 	 3 806,62 	 89,14 	 271,98 	 1 672,11 	 165,00 	 184,95 	 15,95 
20.12.2005	 1 602,39 	 1 321,74 	 346,78 	 2 151,00 	 2 584,96 	 34,57 	 16,09 	 1 853,43 	 7 364,93 	 52,08 	 3 711,50 	 748,84 	 167,92 	 323,25 	 667,43 	 75,10 	 3 102,56 	 1 292,01 	 426,72 	 3 799,96 	 89,23 	 273,55 	 1 667,12 	 165,22 	 184,79 	 15,95 
21.12.2005	 1 589,59 	 1 316,60 	 345,40 	 2 151,00 	 2 575,28 	 34,05 	 16,10 	 1 842,00 	 7 366,44 	 52,08 	 3 696,83 	 745,86 	 168,05 	 320,56 	 669,78 	 75,04 	 3 104,90 	 1 292,82 	 426,57 	 3 790,28 	 89,01 	 274,53 	 1 658,57 	 164,59 	 184,54 	 15,95 
22.12.2005	 1 581,09 	 1 306,72 	 342,71 	 2 151,00 	 2 556,14 	 33,86 	 16,12 	 1 835,64 	 7 366,44 	 52,08 	 3 670,02 	 740,26 	 168,11 	 317,07 	 666,71 	 74,78 	 3 099,57 	 1 289,96 	 426,96 	 3 778,12 	 88,27 	 270,71 	 1 646,07 	 163,38 	 183,67 	 15,95 
23.12.2005	 1 575,07 	 1 300,60 	 341,00 	 2 151,00 	 2 543,99 	 33,71 	 16,12 	 1 845,01 	 7 366,44 	 52,08 	 3 651,95 	 736,71 	 168,31 	 317,27 	 664,68 	 74,58 	 3 085,03 	 1 288,26 	 429,34 	 3 746,72 	 88,02 	 269,85 	 1 636,43 	 162,57 	 183,30 	 15,95 
24.12.2005	 1 572,17 	 1 306,80 	 342,69 	 2 151,00 	 2 555,60 	 33,83 	 16,11 	 1 846,59 	 7 366,44 	 52,08 	 3 669,71 	 740,26 	 168,11 	 317,98 	 665,12 	 74,74 	 3 077,74 	 1 289,92 	 429,62 	 3 739,51 	 88,45 	 270,72 	 1 642,05 	 163,35 	 184,56 	 15,95 
25.12.2005	 1 572,17 	 1 306,80 	 342,69 	 2 151,00 	 2 555,60 	 33,83 	 16,11 	 1 846,59 	 7 366,44 	 52,08 	 3 669,71 	 740,26 	 168,11 	 317,98 	 665,12 	 74,74 	 3 077,74 	 1 289,92 	 429,62 	 3 739,51 	 88,45 	 270,72 	 1 642,05 	 163,35 	 184,56 	 15,95 
26.12.2005	 1 572,17 	 1 306,80 	 342,69 	 2 151,00 	 2 555,60 	 33,83 	 16,11 	 1 846,59 	 7 366,44 	 52,08 	 3 669,71 	 740,26 	 168,11 	 317,98 	 665,12 	 74,74 	 3 077,74 	 1 289,92 	 429,62 	 3 739,51 	 88,45 	 270,72 	 1 642,05 	 163,35 	 184,56 	 15,95 
27.12.2005	 1 573,56 	 1 303,99 	 341,91 	 2 151,00 	 2 550,66 	 33,76 	 16,09 	 1 844,45 	 7 366,19 	 52,08 	 3 663,77 	 738,72 	 168,24 	 318,21 	 667,04 	 74,67 	 3 080,94 	 1 290,88 	 429,68 	 3 730,59 	 87,95 	 269,76 	 1 635,68 	 163,05 	 184,67 	 15,95 
28.12.2005	 1 567,84 	 1 305,71 	 342,32 	 2 152,00 	 2 553,78 	 33,80 	 16,09 	 1 844,12 	 7 368,60 	 52,11 	 3 667,66 	 739,54 	 168,13 	 317,95 	 665,92 	 74,68 	 3 082,37 	 1 292,14 	 427,90 	 3 733,61 	 88,32 	 269,35 	 1 639,68 	 163,21 	 183,87 	 15,96 
29.12.2005	 1 569,56 	 1 309,48 	 343,34 	 2 152,00 	 2 561,63 	 33,81 	 16,08 	 1 840,97 	 7 367,34 	 52,11 	 3 679,26 	 741,84 	 167,80 	 318,93 	 666,83 	 74,86 	 3 081,10 	 1 292,76 	 425,63 	 3 739,53 	 88,62 	 271,23 	 1 644,63 	 163,74 	 183,68 	 15,96 
30.12.2005	 1 571,71 	 1 303,41 	 341,74 	 2 152,00 	 2 549,58 	 33,80 	 16,07 	 1 846,02 	 7 366,84 	 52,11 	 3 659,86 	 738,45 	 167,86 	 317,66 	 660,93 	 74,86 	 3 087,52 	 1 292,76 	 426,27 	 3 699,72 	 88,11 	 270,98 	 1 635,32 	 162,92 	 182,47 	 15,96 
31.12.2005	 1 579,25 	 1 301,95 	 341,34 	 2 152,00 	 2 546,35 	 34,12 	 16,10 	 1 853,02 	 7 367,59 	 52,11 	 3 657,38 	 737,44 	 167,80 	 318,35 	 659,82 	 74,86 	 3 075,42 	 1 294,24 	 426,27 	 3 712,09 	 87,67 	 270,40 	 1 635,44 	 162,75 	 183,34 	 15,96 
