Официальный курс белорусского рубля по отношению к иностранным валютам, устанавливаемый Национальным банком																										
Республики Беларусь ежедневно, за период с 01.01.2003 по 31.12.2003																										
																										
Дата	1 австралийский доллар (AUD)	1 болгарский лев (BGN)	1 датская крона (DKK)	1 доллар США (USD)	1 евро (EUR)	1 исландская крона (ISK)	1 казахский тенге (KZT)	1 канадский доллар (CAD)	1 кувейтский динар (KWD)	1 кыргызский сом (KGS)	1 латвийский лат (LVL)	1 литовский лит (LTL)	1 молдавский лей (MDL)	1 норвежская крона (NOK)	1 польский злотый (PLN)	1 российский рубль (RUB)	1 СДР (XDR)	1 сингапурский доллар (SGD)	1 украинская гривна (UAH)	1 фунт стерлингов (GBP)	1 чешская крона (CZK)	1 шведская крона (SEK)	1 швейцарский франк (CHF)	1 эстонская крона (EEK)	10 иен (JPY)	10000 турецких лир (TRL)
06.08.2003	 1 335,39 	 1 210,85 	 317,06 	 2 076,00 	 2 356,99 	 26,75 	 14,11 	 1 476,06 	 6 931,21 	 47,57 	 3 633,50 	 682,69 	 148,13 	 286,43 	 540,34 	 68,55 	 2 837,33 	 1 175,34 	 389,29 	 3 349,21 	 73,32 	 255,68 	 1 536,70 	 150,63 	 172,40 	 14,74 
07.08.2003	 1 350,78 	 1 216,68 	 318,49 	 2 077,00 	 2 367,88 	 26,76 	 14,11 	 1 483,84 	 6 937,21 	 47,60 	 3 642,26 	 685,83 	 148,20 	 288,31 	 540,84 	 68,55 	 2 838,70 	 1 178,64 	 389,64 	 3 355,50 	 73,53 	 256,97 	 1 542,46 	 151,34 	 173,17 	 14,81 
08.08.2003	 1 344,15 	 1 211,98 	 317,25 	 2 078,00 	 2 359,05 	 26,68 	 14,10 	 1 479,58 	 6 939,16 	 47,62 	 3 635,41 	 683,20 	 148,27 	 289,40 	 538,54 	 68,50 	 2 840,06 	 1 182,63 	 389,72 	 3 339,55 	 73,52 	 256,27 	 1 534,94 	 150,75 	 173,21 	 14,72 
09.08.2003	 1 354,36 	 1 211,71 	 317,17 	 2 079,00 	 2 358,31 	 26,64 	 14,13 	 1 491,18 	 6 945,51 	 47,64 	 3 642,26 	 682,92 	 148,24 	 289,72 	 540,42 	 68,40 	 2 841,43 	 1 184,48 	 389,95 	 3 352,49 	 73,73 	 256,13 	 1 533,81 	 150,71 	 174,85 	 14,81 
10.08.2003	 1 354,36 	 1 211,71 	 317,17 	 2 079,00 	 2 358,31 	 26,64 	 14,13 	 1 491,18 	 6 945,51 	 47,64 	 3 642,26 	 682,92 	 148,24 	 289,72 	 540,42 	 68,40 	 2 841,43 	 1 184,48 	 389,95 	 3 352,49 	 73,73 	 256,13 	 1 533,81 	 150,71 	 174,85 	 14,81 
11.08.2003	 1 354,36 	 1 211,71 	 317,17 	 2 079,00 	 2 358,31 	 26,64 	 14,13 	 1 491,18 	 6 945,51 	 47,64 	 3 642,26 	 682,92 	 148,24 	 289,72 	 540,42 	 68,40 	 2 841,43 	 1 184,48 	 389,95 	 3 352,49 	 73,73 	 256,13 	 1 533,81 	 150,71 	 174,85 	 14,81 
12.08.2003	 1 360,42 	 1 205,24 	 315,50 	 2 080,00 	 2 345,62 	 26,49 	 14,18 	 1 488,53 	 6 942,82 	 47,67 	 3 636,05 	 679,25 	 148,73 	 285,28 	 537,47 	 68,48 	 2 842,80 	 1 185,25 	 390,13 	 3 329,35 	 73,05 	 254,61 	 1 526,33 	 149,92 	 175,24 	 14,86 
13.08.2003	 1 370,65 	 1 217,99 	 317,46 	 2 081,00 	 2 359,75 	 26,46 	 14,20 	 1 505,19 	 6 955,80 	 47,93 	 3 647,04 	 683,29 	 148,80 	 285,97 	 540,24 	 68,56 	 2 844,17 	 1 185,08 	 390,36 	 3 342,50 	 73,30 	 255,20 	 1 529,87 	 150,80 	 175,33 	 14,84 
14.08.2003	 1 362,56 	 1 203,26 	 315,04 	 2 082,00 	 2 341,73 	 26,17 	 14,22 	 1 503,41 	 6 953,68 	 47,95 	 3 634,14 	 678,26 	 148,87 	 284,09 	 535,63 	 68,52 	 2 845,53 	 1 184,77 	 390,53 	 3 335,78 	 72,97 	 254,36 	 1 515,01 	 149,69 	 174,83 	 14,89 
15.08.2003	 1 371,76 	 1 213,16 	 317,62 	 2 083,00 	 2 360,98 	 26,13 	 14,25 	 1 510,95 	 6 962,36 	 47,98 	 3 649,26 	 683,62 	 148,95 	 283,36 	 538,24 	 68,68 	 2 846,90 	 1 189,74 	 390,81 	 3 361,34 	 73,43 	 255,94 	 1 525,45 	 150,86 	 174,62 	 14,85 
16.08.2003	 1 371,79 	 1 205,18 	 315,65 	 2 084,00 	 2 346,38 	 26,18 	 14,26 	 1 497,34 	 6 962,10 	 48,00 	 3 642,08 	 679,62 	 149,02 	 283,08 	 535,35 	 68,66 	 2 848,27 	 1 191,54 	 390,92 	 3 337,21 	 72,78 	 254,80 	 1 519,84 	 149,96 	 174,90 	 14,92 
17.08.2003	 1 371,79 	 1 205,18 	 315,65 	 2 084,00 	 2 346,38 	 26,18 	 14,26 	 1 497,34 	 6 962,10 	 48,00 	 3 642,08 	 679,62 	 149,02 	 283,08 	 535,35 	 68,66 	 2 848,27 	 1 191,54 	 390,92 	 3 337,21 	 72,78 	 254,80 	 1 519,84 	 149,96 	 174,90 	 14,92 
18.08.2003	 1 371,79 	 1 205,18 	 315,65 	 2 084,00 	 2 346,38 	 26,18 	 14,26 	 1 497,34 	 6 962,10 	 48,00 	 3 642,08 	 679,62 	 149,02 	 283,08 	 535,35 	 68,66 	 2 848,27 	 1 191,54 	 390,92 	 3 337,21 	 72,78 	 254,80 	 1 519,84 	 149,96 	 174,90 	 14,92 
19.08.2003	 1 377,21 	 1 201,98 	 314,74 	 2 084,00 	 2 339,19 	 26,16 	 14,27 	 1 503,07 	 6 958,03 	 48,00 	 3 635,41 	 677,65 	 149,02 	 281,53 	 535,39 	 68,72 	 2 848,27 	 1 192,70 	 390,84 	 3 324,40 	 72,60 	 253,45 	 1 512,94 	 149,52 	 174,63 	 14,95 
20.08.2003	 1 365,54 	 1 188,48 	 311,11 	 2 084,00 	 2 312,61 	 26,03 	 14,22 	 1 495,62 	 6 949,33 	 48,93 	 3 619,94 	 669,92 	 149,02 	 277,59 	 529,67 	 68,72 	 2 848,27 	 1 189,77 	 390,70 	 3 303,66 	 71,60 	 249,37 	 1 493,37 	 147,78 	 174,40 	 14,88 
21.08.2003	 1 368,28 	 1 192,01 	 312,06 	 2 085,00 	 2 320,19 	 26,01 	 14,23 	 1 490,78 	 6 957,77 	 48,95 	 3 631,46 	 671,97 	 149,09 	 279,60 	 530,64 	 68,78 	 2 849,63 	 1 192,18 	 384,76 	 3 317,96 	 71,66 	 250,06 	 1 499,95 	 148,28 	 176,23 	 14,87 
22.08.2003	 1 371,65 	 1 179,36 	 308,78 	 2 086,00 	 2 295,33 	 25,80 	 14,24 	 1 483,22 	 6 961,34 	 48,97 	 3 619,01 	 664,68 	 149,16 	 277,00 	 527,03 	 68,78 	 2 851,00 	 1 199,61 	 391,31 	 3 307,77 	 70,65 	 248,67 	 1 487,87 	 146,70 	 176,75 	 14,90 
23.08.2003	 1 358,30 	 1 172,27 	 306,92 	 2 086,00 	 2 281,25 	 25,58 	 14,22 	 1 480,75 	 6 959,60 	 48,97 	 3 616,50 	 660,79 	 149,16 	 274,73 	 523,07 	 68,82 	 2 851,00 	 1 194,53 	 391,26 	 3 292,86 	 70,51 	 247,95 	 1 479,12 	 145,83 	 177,00 	 14,96 
24.08.2003	 1 358,30 	 1 172,27 	 306,92 	 2 086,00 	 2 281,25 	 25,58 	 14,22 	 1 480,75 	 6 959,60 	 48,97 	 3 616,50 	 660,79 	 149,16 	 274,73 	 523,07 	 68,82 	 2 851,00 	 1 194,53 	 391,26 	 3 292,86 	 70,51 	 247,95 	 1 479,12 	 145,83 	 177,00 	 14,96 
25.08.2003	 1 358,30 	 1 172,27 	 306,92 	 2 086,00 	 2 281,25 	 25,58 	 14,22 	 1 480,75 	 6 959,60 	 48,97 	 3 616,50 	 660,79 	 149,16 	 274,73 	 523,07 	 68,82 	 2 851,00 	 1 194,53 	 391,26 	 3 292,86 	 70,51 	 247,95 	 1 479,12 	 145,83 	 177,00 	 14,96 
26.08.2003	 1 359,58 	 1 167,10 	 305,60 	 2 087,00 	 2 271,60 	 25,43 	 14,20 	 1 490,50 	 6 958,64 	 49,00 	 3 615,10 	 657,83 	 149,82 	 273,41 	 520,93 	 68,87 	 2 852,37 	 1 195,17 	 391,56 	 3 285,56 	 70,17 	 245,69 	 1 473,09 	 145,13 	 177,51 	 15,02 
27.08.2003	 1 350,10 	 1 164,27 	 304,98 	 2 088,00 	 2 267,57 	 25,22 	 14,21 	 1 488,45 	 6 944,95 	 48,84 	 3 603,73 	 655,82 	 151,19 	 272,57 	 519,02 	 68,77 	 2 853,73 	 1 191,51 	 391,38 	 3 272,73 	 70,00 	 244,31 	 1 472,29 	 144,77 	 177,45 	 15,00 
28.08.2003	 1 333,51 	 1 166,39 	 305,44 	 2 089,00 	 2 269,80 	 25,43 	 14,18 	 1 493,96 	 6 958,93 	 48,87 	 3 610,44 	 657,51 	 149,43 	 271,86 	 520,49 	 68,74 	 2 855,10 	 1 190,38 	 391,91 	 3 276,07 	 69,69 	 244,68 	 1 478,47 	 145,07 	 177,51 	 14,94 
29.08.2003	 1 332,69 	 1 165,90 	 305,45 	 2 090,00 	 2 269,43 	 25,88 	 14,18 	 1 487,70 	 6 961,33 	 48,89 	 3 611,23 	 657,36 	 149,98 	 272,68 	 522,37 	 68,52 	 2 856,47 	 1 191,97 	 392,08 	 3 278,17 	 69,75 	 245,54 	 1 473,08 	 145,02 	 177,78 	 14,82 
30.08.2003	 1 344,20 	 1 171,63 	 306,94 	 2 091,00 	 2 280,44 	 26,12 	 14,18 	 1 500,05 	 6 969,88 	 48,91 	 3 619,84 	 660,52 	 150,65 	 275,48 	 523,23 	 68,55 	 2 857,83 	 1 190,10 	 392,03 	 3 306,50 	 70,34 	 247,66 	 1 483,66 	 145,75 	 178,64 	 14,93 
31.08.2003	 1 344,20 	 1 171,63 	 306,94 	 2 091,00 	 2 280,44 	 26,12 	 14,18 	 1 500,05 	 6 969,88 	 48,91 	 3 619,84 	 660,52 	 150,65 	 275,48 	 523,23 	 68,55 	 2 857,83 	 1 190,10 	 392,03 	 3 306,50 	 70,34 	 247,66 	 1 483,66 	 145,75 	 178,64 	 14,93 
01.09.2003	 1 344,20 	 1 171,63 	 306,94 	 2 091,00 	 2 280,44 	 26,12 	 14,18 	 1 500,05 	 6 969,88 	 48,91 	 3 619,84 	 660,52 	 150,65 	 275,48 	 523,23 	 68,55 	 2 857,83 	 1 190,10 	 392,03 	 3 306,50 	 70,34 	 247,66 	 1 483,66 	 145,75 	 178,64 	 14,93 
02.09.2003	 1 352,15 	 1 179,16 	 309,13 	 2 091,00 	 2 295,50 	 26,15 	 14,17 	 1 514,12 	 6 974,18 	 48,91 	 3 631,47 	 664,90 	 150,65 	 279,06 	 526,70 	 68,45 	 2 857,83 	 1 192,27 	 392,01 	 3 295,42 	 70,66 	 250,24 	 1 491,81 	 146,76 	 179,23 	 15,03 
03.09.2003	 1 344,63 	 1 169,50 	 306,59 	 2 092,00 	 2 276,83 	 25,99 	 14,17 	 1 514,08 	 6 975,08 	 48,94 	 3 619,38 	 659,41 	 151,59 	 275,50 	 523,26 	 68,46 	 2 859,20 	 1 190,60 	 392,20 	 3 270,53 	 70,22 	 248,25 	 1 481,85 	 145,54 	 179,02 	 15,01 
04.09.2003	 1 333,55 	 1 159,78 	 304,04 	 2 093,00 	 2 257,41 	 25,47 	 14,14 	 1 501,22 	 6 972,13 	 49,18 	 3 613,92 	 653,80 	 152,22 	 274,36 	 517,72 	 68,39 	 2 860,57 	 1 191,17 	 392,20 	 3 273,98 	 69,77 	 246,26 	 1 473,94 	 144,27 	 180,34 	 15,01 
05.09.2003	 1 338,38 	 1 165,37 	 305,45 	 2 094,00 	 2 268,53 	 25,64 	 14,13 	 1 514,76 	 6 976,86 	 49,20 	 3 618,77 	 656,99 	 152,96 	 276,20 	 520,25 	 68,34 	 2 861,93 	 1 192,89 	 392,52 	 3 296,79 	 69,99 	 248,43 	 1 477,09 	 144,94 	 179,17 	 15,08 
06.09.2003	 1 349,49 	 1 177,79 	 308,76 	 2 095,00 	 2 293,29 	 26,22 	 14,11 	 1 528,81 	 6 989,74 	 49,22 	 3 636,21 	 663,92 	 153,14 	 278,43 	 518,86 	 68,27 	 2 863,30 	 1 191,76 	 392,76 	 3 318,17 	 70,36 	 251,40 	 1 490,25 	 146,53 	 179,20 	 15,10 
07.09.2003	 1 349,49 	 1 177,79 	 308,76 	 2 095,00 	 2 293,29 	 26,22 	 14,11 	 1 528,81 	 6 989,74 	 49,22 	 3 636,21 	 663,92 	 153,14 	 278,43 	 518,86 	 68,27 	 2 863,30 	 1 191,76 	 392,76 	 3 318,17 	 70,36 	 251,40 	 1 490,25 	 146,53 	 179,20 	 15,10 
08.09.2003	 1 349,49 	 1 177,79 	 308,76 	 2 095,00 	 2 293,29 	 26,22 	 14,11 	 1 528,81 	 6 989,74 	 49,22 	 3 636,21 	 663,92 	 153,14 	 278,43 	 518,86 	 68,27 	 2 863,30 	 1 191,76 	 392,76 	 3 318,17 	 70,36 	 251,40 	 1 490,25 	 146,53 	 179,20 	 15,10 
09.09.2003	 1 357,66 	 1 190,68 	 312,18 	 2 095,00 	 2 318,22 	 26,09 	 14,17 	 1 527,30 	 6 989,74 	 49,22 	 3 648,87 	 671,37 	 152,70 	 281,06 	 523,06 	 68,24 	 2 863,30 	 1 192,44 	 392,97 	 3 323,19 	 70,59 	 254,48 	 1 507,68 	 148,20 	 178,99 	 15,12 
10.09.2003	 1 362,30 	 1 194,71 	 313,05 	 2 096,00 	 2 324,57 	 26,07 	 14,21 	 1 528,48 	 7 006,75 	 49,03 	 3 661,46 	 673,42 	 152,66 	 281,53 	 525,16 	 68,40 	 2 864,67 	 1 194,85 	 392,93 	 3 313,04 	 70,72 	 254,75 	 1 506,78 	 148,60 	 180,10 	 15,05 
11.09.2003	 1 380,98 	 1 209,41 	 316,91 	 2 097,00 	 2 354,30 	 26,14 	 14,23 	 1 532,56 	 7 032,31 	 49,05 	 3 676,69 	 681,75 	 153,63 	 284,24 	 528,81 	 68,46 	 2 866,03 	 1 198,63 	 393,10 	 3 342,41 	 71,72 	 256,22 	 1 519,23 	 150,49 	 179,64 	 15,28 
12.09.2003	 1 387,09 	 1 214,05 	 318,13 	 2 098,00 	 2 363,08 	 26,32 	 14,19 	 1 534,52 	 7 036,37 	 49,08 	 3 680,06 	 684,35 	 153,87 	 285,36 	 532,25 	 68,43 	 2 867,40 	 1 199,95 	 393,22 	 3 343,48 	 71,73 	 258,73 	 1 520,84 	 150,99 	 179,14 	 15,15 
13.09.2003	 1 383,98 	 1 206,15 	 316,01 	 2 099,00 	 2 347,84 	 26,51 	 14,22 	 1 529,05 	 7 035,48 	 49,10 	 3 673,11 	 679,92 	 154,00 	 283,95 	 530,42 	 68,46 	 2 868,77 	 1 198,74 	 393,51 	 3 345,28 	 71,90 	 257,81 	 1 511,16 	 150,04 	 179,30 	 15,24 
14.09.2003	 1 383,98 	 1 206,15 	 316,01 	 2 099,00 	 2 347,84 	 26,51 	 14,22 	 1 529,05 	 7 035,48 	 49,10 	 3 673,11 	 679,92 	 154,00 	 283,95 	 530,42 	 68,46 	 2 868,77 	 1 198,74 	 393,51 	 3 345,28 	 71,90 	 257,81 	 1 511,16 	 150,04 	 179,30 	 15,24 
15.09.2003	 1 383,98 	 1 206,15 	 316,01 	 2 099,00 	 2 347,84 	 26,51 	 14,22 	 1 529,05 	 7 035,48 	 49,10 	 3 673,11 	 679,92 	 154,00 	 283,95 	 530,42 	 68,46 	 2 868,77 	 1 198,74 	 393,51 	 3 345,28 	 71,90 	 257,81 	 1 511,16 	 150,04 	 179,30 	 15,24 
16.09.2003	 1 392,40 	 1 217,25 	 319,03 	 2 100,00 	 2 369,43 	 26,70 	 14,23 	 1 540,04 	 7 051,36 	 49,12 	 3 688,42 	 686,20 	 154,58 	 286,42 	 532,33 	 68,40 	 2 870,13 	 1 198,63 	 393,66 	 3 375,43 	 72,41 	 258,06 	 1 523,12 	 151,42 	 178,81 	 15,27 
17.09.2003	 1 396,64 	 1 215,89 	 318,62 	 2 101,00 	 2 366,46 	 26,57 	 14,24 	 1 537,73 	 7 055,66 	 49,73 	 3 690,82 	 685,35 	 155,06 	 286,24 	 530,26 	 68,43 	 2 871,50 	 1 200,09 	 393,96 	 3 366,01 	 72,06 	 258,19 	 1 517,13 	 151,21 	 180,12 	 15,28 
18.09.2003	 1 388,90 	 1 207,14 	 316,18 	 2 102,00 	 2 348,56 	 26,37 	 14,24 	 1 533,19 	 7 057,36 	 49,75 	 3 678,68 	 680,30 	 156,87 	 284,03 	 524,06 	 68,51 	 2 872,87 	 1 200,11 	 394,09 	 3 338,29 	 71,89 	 258,87 	 1 511,96 	 150,14 	 180,86 	 15,32 
19.09.2003	 1 395,24 	 1 211,34 	 317,45 	 2 103,00 	 2 358,20 	 26,42 	 14,26 	 1 537,06 	 7 068,91 	 49,78 	 3 685,92 	 682,88 	 157,00 	 285,28 	 521,58 	 68,75 	 2 874,23 	 1 200,96 	 394,33 	 3 365,22 	 72,08 	 259,77 	 1 521,82 	 150,71 	 180,73 	 15,30 
20.09.2003	 1 405,37 	 1 220,56 	 319,94 	 2 104,00 	 2 376,68 	 26,85 	 14,24 	 1 547,80 	 7 081,67 	 49,80 	 3 707,16 	 688,27 	 157,72 	 291,23 	 528,64 	 68,84 	 2 875,60 	 1 203,32 	 394,47 	 3 421,21 	 73,75 	 263,22 	 1 524,31 	 151,93 	 182,56 	 15,35 
21.09.2003	 1 405,37 	 1 220,56 	 319,94 	 2 104,00 	 2 376,68 	 26,85 	 14,24 	 1 547,80 	 7 081,67 	 49,80 	 3 707,16 	 688,27 	 157,72 	 291,23 	 528,64 	 68,84 	 2 875,60 	 1 203,32 	 394,47 	 3 421,21 	 73,75 	 263,22 	 1 524,31 	 151,93 	 182,56 	 15,35 
22.09.2003	 1 405,37 	 1 220,56 	 319,94 	 2 104,00 	 2 376,68 	 26,85 	 14,24 	 1 547,80 	 7 081,67 	 49,80 	 3 707,16 	 688,27 	 157,72 	 291,23 	 528,64 	 68,84 	 2 875,60 	 1 203,32 	 394,47 	 3 421,21 	 73,75 	 263,22 	 1 524,31 	 151,93 	 182,56 	 15,35 
23.09.2003	 1 431,25 	 1 241,08 	 325,40 	 2 104,00 	 2 416,34 	 27,14 	 14,25 	 1 572,97 	 7 121,58 	 49,80 	 3 749,44 	 699,76 	 158,20 	 296,03 	 534,81 	 69,00 	 2 875,60 	 1 215,27 	 394,34 	 3 467,29 	 75,39 	 266,88 	 1 553,63 	 154,42 	 187,51 	 15,46 
24.09.2003	 1 429,98 	 1 243,02 	 325,96 	 2 104,00 	 2 420,97 	 27,28 	 14,19 	 1 562,16 	 7 136,32 	 49,02 	 3 757,81 	 700,94 	 158,20 	 296,74 	 537,53 	 68,98 	 2 875,60 	 1 215,38 	 394,36 	 3 480,86 	 75,78 	 268,33 	 1 559,85 	 154,73 	 189,11 	 15,50 
25.09.2003	 1 423,72 	 1 239,04 	 324,64 	 2 105,00 	 2 412,12 	 27,33 	 14,17 	 1 551,50 	 7 137,29 	 49,04 	 3 752,23 	 698,06 	 158,27 	 298,47 	 537,33 	 69,12 	 2 876,97 	 1 213,64 	 394,77 	 3 480,93 	 75,96 	 269,85 	 1 552,19 	 154,15 	 188,44 	 15,51 
26.09.2003	 1 432,61 	 1 240,43 	 325,13 	 2 106,00 	 2 414,95 	 27,21 	 14,19 	 1 558,04 	 7 137,53 	 49,07 	 3 752,67 	 699,37 	 160,76 	 299,75 	 536,63 	 69,12 	 2 878,33 	 1 215,02 	 394,83 	 3 485,43 	 75,87 	 271,29 	 1 556,77 	 154,32 	 188,09 	 15,38 
27.09.2003	 1 427,39 	 1 242,08 	 325,62 	 2 107,00 	 2 418,20 	 27,15 	 14,17 	 1 556,70 	 7 142,49 	 49,09 	 3 756,46 	 700,48 	 160,84 	 298,83 	 535,59 	 69,08 	 2 879,70 	 1 216,83 	 395,01 	 3 494,67 	 76,18 	 270,94 	 1 567,01 	 154,57 	 188,14 	 15,33 
28.09.2003	 1 427,39 	 1 242,08 	 325,62 	 2 107,00 	 2 418,20 	 27,15 	 14,17 	 1 556,70 	 7 142,49 	 49,09 	 3 756,46 	 700,48 	 160,84 	 298,83 	 535,59 	 69,08 	 2 879,70 	 1 216,83 	 395,01 	 3 494,67 	 76,18 	 270,94 	 1 567,01 	 154,57 	 188,14 	 15,33 
29.09.2003	 1 427,39 	 1 242,08 	 325,62 	 2 107,00 	 2 418,20 	 27,15 	 14,17 	 1 556,70 	 7 142,49 	 49,09 	 3 756,46 	 700,48 	 160,84 	 298,83 	 535,59 	 69,08 	 2 879,70 	 1 216,83 	 395,01 	 3 494,67 	 76,18 	 270,94 	 1 567,01 	 154,57 	 188,14 	 15,33 
30.09.2003	 1 411,20 	 1 235,20 	 323,93 	 2 108,00 	 2 405,65 	 27,18 	 14,13 	 1 548,18 	 7 152,67 	 49,11 	 3 754,90 	 696,78 	 162,15 	 296,79 	 527,40 	 68,86 	 2 881,07 	 1 218,67 	 395,20 	 3 479,25 	 75,99 	 268,99 	 1 560,38 	 153,76 	 189,11 	 15,27 
01.10.2003	 1 437,39 	 1 262,35 	 331,33 	 2 109,00 	 2 460,46 	 27,65 	 14,17 	 1 566,28 	 7 164,09 	 49,60 	 3 795,55 	 712,69 	 163,49 	 301,17 	 531,13 	 68,88 	 2 882,43 	 1 221,09 	 394,85 	 3 524,46 	 77,24 	 275,29 	 1 599,85 	 157,21 	 190,89 	 15,17 
02.10.2003	 1 440,81 	 1 264,31 	 331,72 	 2 110,00 	 2 463,64 	 27,61 	 14,20 	 1 565,40 	 7 165,05 	 49,63 	 3 793,26 	 713,61 	 164,20 	 299,33 	 538,94 	 69,02 	 2 883,80 	 1 220,71 	 395,59 	 3 513,99 	 77,25 	 272,46 	 1 597,03 	 157,41 	 189,63 	 15,14 
03.10.2003	 1 445,09 	 1 270,39 	 333,19 	 2 111,00 	 2 474,94 	 27,72 	 14,19 	 1 568,00 	 7 162,37 	 49,65 	 3 801,89 	 716,91 	 163,64 	 301,35 	 539,94 	 69,28 	 2 885,17 	 1 223,52 	 395,82 	 3 520,51 	 77,33 	 274,60 	 1 604,41 	 158,15 	 190,16 	 15,05 
04.10.2003	 1 446,19 	 1 270,68 	 333,10 	 2 112,00 	 2 474,52 	 27,78 	 14,22 	 1 577,89 	 7 174,40 	 49,68 	 3 806,43 	 716,88 	 162,46 	 303,08 	 544,89 	 69,39 	 2 886,53 	 1 223,57 	 395,91 	 3 530,42 	 77,60 	 275,18 	 1 604,13 	 158,13 	 191,26 	 15,12 
05.10.2003	 1 446,19 	 1 270,68 	 333,10 	 2 112,00 	 2 474,52 	 27,78 	 14,22 	 1 577,89 	 7 174,40 	 49,68 	 3 806,43 	 716,88 	 162,46 	 303,08 	 544,89 	 69,39 	 2 886,53 	 1 223,57 	 395,91 	 3 530,42 	 77,60 	 275,18 	 1 604,13 	 158,13 	 191,26 	 15,12 
06.10.2003	 1 446,19 	 1 270,68 	 333,10 	 2 112,00 	 2 474,52 	 27,78 	 14,22 	 1 577,89 	 7 174,40 	 49,68 	 3 806,43 	 716,88 	 162,46 	 303,08 	 544,89 	 69,39 	 2 886,53 	 1 223,57 	 395,91 	 3 530,42 	 77,60 	 275,18 	 1 604,13 	 158,13 	 191,26 	 15,12 
07.10.2003	 1 436,31 	 1 257,48 	 329,65 	 2 113,00 	 2 448,86 	 27,59 	 14,24 	 1 569,14 	 7 178,04 	 49,70 	 3 789,12 	 708,80 	 162,54 	 299,68 	 540,06 	 69,37 	 2 887,90 	 1 222,20 	 395,95 	 3 515,72 	 76,85 	 273,00 	 1 583,72 	 156,56 	 190,38 	 15,45 
08.10.2003	 1 455,59 	 1 276,18 	 334,48 	 2 114,00 	 2 485,43 	 27,70 	 14,25 	 1 579,44 	 7 187,54 	 49,74 	 3 815,20 	 719,88 	 159,85 	 302,70 	 545,22 	 69,58 	 2 889,27 	 1 226,54 	 396,36 	 3 543,28 	 78,07 	 278,15 	 1 606,93 	 158,84 	 191,01 	 15,34 
09.10.2003	 1 460,51 	 1 282,98 	 336,41 	 2 115,00 	 2 499,61 	 27,75 	 14,30 	 1 590,70 	 7 194,86 	 49,77 	 3 825,63 	 723,82 	 158,43 	 303,72 	 548,24 	 69,62 	 2 890,63 	 1 227,94 	 396,51 	 3 523,06 	 78,29 	 277,97 	 1 616,42 	 159,75 	 192,77 	 15,36 
10.10.2003	 1 470,09 	 1 286,32 	 337,27 	 2 116,00 	 2 505,13 	 27,88 	 14,36 	 1 592,05 	 7 200,10 	 49,79 	 3 831,94 	 725,71 	 158,50 	 304,22 	 556,11 	 69,98 	 2 892,00 	 1 228,66 	 396,72 	 3 527,48 	 78,18 	 278,86 	 1 616,81 	 160,16 	 193,99 	 15,26 
11.10.2003	 1 457,77 	 1 273,92 	 334,07 	 2 117,00 	 2 481,44 	 27,77 	 14,36 	 1 581,98 	 7 201,29 	 49,81 	 3 822,68 	 718,87 	 158,58 	 301,56 	 546,56 	 70,02 	 2 893,37 	 1 226,00 	 396,74 	 3 516,76 	 77,29 	 276,43 	 1 603,85 	 158,58 	 194,79 	 15,26 
12.10.2003	 1 457,77 	 1 273,92 	 334,07 	 2 117,00 	 2 481,44 	 27,77 	 14,36 	 1 581,98 	 7 201,29 	 49,81 	 3 822,68 	 718,87 	 158,58 	 301,56 	 546,56 	 70,02 	 2 893,37 	 1 226,00 	 396,74 	 3 516,76 	 77,29 	 276,43 	 1 603,85 	 158,58 	 194,79 	 15,26 
13.10.2003	 1 457,77 	 1 273,92 	 334,07 	 2 117,00 	 2 481,44 	 27,77 	 14,36 	 1 581,98 	 7 201,29 	 49,81 	 3 822,68 	 718,87 	 158,58 	 301,56 	 546,56 	 70,02 	 2 893,37 	 1 226,00 	 396,74 	 3 516,76 	 77,29 	 276,43 	 1 603,85 	 158,58 	 194,79 	 15,26 
14.10.2003	 1 457,66 	 1 274,57 	 334,01 	 2 117,00 	 2 481,86 	 27,82 	 14,40 	 1 599,49 	 7 202,03 	 49,81 	 3 823,02 	 718,89 	 157,99 	 301,75 	 549,38 	 70,43 	 2 893,37 	 1 228,53 	 396,85 	 3 514,75 	 77,41 	 275,99 	 1 603,18 	 158,65 	 195,23 	 15,22 
15.10.2003	 1 451,57 	 1 268,19 	 332,34 	 2 118,00 	 2 469,27 	 27,74 	 14,36 	 1 597,77 	 7 206,17 	 50,47 	 3 815,87 	 715,32 	 158,06 	 299,44 	 545,60 	 70,05 	 2 894,73 	 1 219,10 	 396,91 	 3 514,19 	 76,89 	 274,69 	 1 593,56 	 157,81 	 192,87 	 14,94 
16.10.2003	 1 464,55 	 1 275,66 	 334,17 	 2 119,00 	 2 482,73 	 27,84 	 14,40 	 1 599,12 	 7 210,18 	 50,49 	 3 832,17 	 719,16 	 157,84 	 300,49 	 546,98 	 70,34 	 2 896,10 	 1 219,85 	 397,19 	 3 549,64 	 77,43 	 277,06 	 1 606,82 	 158,65 	 194,29 	 15,05 
17.10.2003	 1 456,97 	 1 264,28 	 331,22 	 2 120,00 	 2 460,58 	 27,58 	 14,43 	 1 594,46 	 7 204,39 	 50,52 	 3 817,07 	 712,68 	 157,91 	 298,49 	 536,34 	 70,60 	 2 897,47 	 1 217,73 	 397,34 	 3 542,20 	 76,91 	 275,52 	 1 589,21 	 157,22 	 192,67 	 15,01 
