Официальный курс белорусского рубля по отношению к иностранным валютам, устанавливаемый Национальным банком																										
Республики Беларусь ежедневно, за период с 01.01.2004 по 31.12.2004																										
																										
Дата	1 австралийский доллар (AUD)	1 болгарский лев (BGN)	1 датская крона (DKK)	1 доллар США (USD)	1 евро (EUR)	1 исландская крона (ISK)	1 казахский тенге (KZT)	1 канадский доллар (CAD)	1 кувейтский динар (KWD)	1 кыргызский сом (KGS)	1 латвийский лат (LVL)	1 литовский лит (LTL)	1 молдавский лей (MDL)	1 норвежская крона (NOK)	1 польский злотый (PLN)	1 российский рубль (RUB)	1 СДР (XDR)	1 сингапурский доллар (SGD)	1 украинская гривна (UAH)	1 фунт стерлингов (GBP)	1 чешская крона (CZK)	1 шведская крона (SEK)	1 швейцарский франк (CHF)	1 эстонская крона (EEK)	10 иен (JPY)	10000 турецких лир (TRL)
04.08.2004	 1 511,68 	 1 326,20 	 349,38 	 2 158,00 	 2 593,81 	 30,09 	 15,84 	 1 622,25 	 7 320,22 	 50,78 	 3 969,10 	 751,13 	 181,42 	 307,42 	 586,97 	 73,95 	 3 152,58 	 1 254,29 	 405,56 	 3 926,16 	 81,86 	 281,95 	 1 686,66 	 165,77 	 194,36 	 14,63 
05.08.2004	 1 516,59 	 1 326,49 	 348,95 	 2 159,00 	 2 594,47 	 30,03 	 15,81 	 1 635,73 	 7 324,35 	 50,80 	 3 969,48 	 751,31 	 181,66 	 308,58 	 584,07 	 74,00 	 3 145,58 	 1 252,61 	 405,56 	 3 930,24 	 81,71 	 281,96 	 1 683,96 	 165,80 	 193,91 	 14,64 
06.08.2004	 1 523,45 	 1 332,10 	 350,38 	 2 160,00 	 2 605,50 	 30,16 	 15,83 	 1 640,03 	 7 326,75 	 50,83 	 3 978,63 	 754,37 	 181,36 	 310,67 	 590,65 	 74,03 	 3 144,96 	 1 255,23 	 405,57 	 3 940,60 	 82,08 	 283,35 	 1 693,52 	 166,51 	 194,62 	 14,68 
07.08.2004	 1 517,94 	 1 331,69 	 350,31 	 2 160,00 	 2 604,53 	 30,07 	 15,84 	 1 637,79 	 7 326,75 	 50,83 	 3 978,63 	 754,30 	 181,28 	 312,34 	 592,95 	 74,00 	 3 151,33 	 1 253,95 	 406,24 	 3 944,16 	 82,41 	 283,31 	 1 692,39 	 166,46 	 193,61 	 14,66 
08.08.2004	 1 517,94 	 1 331,69 	 350,31 	 2 160,00 	 2 604,53 	 30,07 	 15,84 	 1 637,79 	 7 326,75 	 50,83 	 3 978,63 	 754,30 	 181,28 	 312,34 	 592,95 	 74,00 	 3 151,33 	 1 253,95 	 406,24 	 3 944,16 	 82,41 	 283,31 	 1 692,39 	 166,46 	 193,61 	 14,66 
09.08.2004	 1 517,94 	 1 331,69 	 350,31 	 2 160,00 	 2 604,53 	 30,07 	 15,84 	 1 637,79 	 7 326,75 	 50,83 	 3 978,63 	 754,30 	 181,28 	 312,34 	 592,95 	 74,00 	 3 151,33 	 1 253,95 	 406,24 	 3 944,16 	 82,41 	 283,31 	 1 692,39 	 166,46 	 193,61 	 14,66 
10.08.2004	 1 547,10 	 1 355,04 	 356,51 	 2 160,00 	 2 650,75 	 30,42 	 15,91 	 1 645,09 	 7 328,00 	 51,12 	 4 013,38 	 767,66 	 180,90 	 318,01 	 605,68 	 73,85 	 3 148,78 	 1 259,62 	 406,51 	 3 981,74 	 83,96 	 288,35 	 1 723,73 	 169,41 	 195,59 	 14,92 
11.08.2004	 1 545,11 	 1 356,18 	 356,72 	 2 161,00 	 2 651,98 	 30,34 	 15,98 	 1 639,11 	 7 330,39 	 51,14 	 4 011,51 	 768,08 	 180,99 	 319,10 	 605,04 	 73,91 	 3 176,82 	 1 260,90 	 407,51 	 3 968,46 	 84,50 	 288,93 	 1 723,29 	 169,48 	 195,03 	 14,92 
12.08.2004	 1 537,44 	 1 350,75 	 355,21 	 2 161,00 	 2 641,50 	 30,26 	 15,96 	 1 631,62 	 7 331,89 	 51,14 	 4 000,37 	 764,98 	 180,84 	 316,58 	 595,97 	 73,88 	 3 177,79 	 1 261,12 	 406,55 	 3 948,36 	 83,88 	 287,14 	 1 713,58 	 168,79 	 194,14 	 14,85 
13.08.2004	 1 547,56 	 1 356,38 	 356,58 	 2 162,00 	 2 652,45 	 30,41 	 16,00 	 1 634,66 	 7 333,79 	 51,16 	 4 013,37 	 768,45 	 181,15 	 318,85 	 600,76 	 73,85 	 3 171,26 	 1 263,07 	 407,41 	 3 961,76 	 84,21 	 288,42 	 1 722,64 	 169,56 	 195,51 	 14,82 
14.08.2004	 1 529,40 	 1 347,71 	 354,37 	 2 162,00 	 2 636,02 	 30,31 	 15,97 	 1 624,16 	 7 333,54 	 51,16 	 3 993,35 	 763,45 	 181,00 	 317,68 	 590,87 	 73,89 	 3 176,43 	 1 255,59 	 406,75 	 3 926,30 	 83,54 	 285,90 	 1 716,89 	 168,43 	 193,30 	 14,66 
15.08.2004	 1 529,40 	 1 347,71 	 354,37 	 2 162,00 	 2 636,02 	 30,31 	 15,97 	 1 624,16 	 7 333,54 	 51,16 	 3 993,35 	 763,45 	 181,00 	 317,68 	 590,87 	 73,89 	 3 176,43 	 1 255,59 	 406,75 	 3 926,30 	 83,54 	 285,90 	 1 716,89 	 168,43 	 193,30 	 14,66 
16.08.2004	 1 529,40 	 1 347,71 	 354,37 	 2 162,00 	 2 636,02 	 30,31 	 15,97 	 1 624,16 	 7 333,54 	 51,16 	 3 993,35 	 763,45 	 181,00 	 317,68 	 590,87 	 73,89 	 3 176,43 	 1 255,59 	 406,75 	 3 926,30 	 83,54 	 285,90 	 1 716,89 	 168,43 	 193,30 	 14,66 
17.08.2004	 1 549,55 	 1 363,67 	 358,58 	 2 161,00 	 2 666,89 	 30,63 	 15,92 	 1 648,17 	 7 330,14 	 51,58 	 4 021,21 	 772,46 	 180,91 	 321,96 	 599,40 	 73,95 	 3 163,10 	 1 258,37 	 406,89 	 3 978,18 	 84,75 	 288,85 	 1 738,61 	 170,47 	 195,07 	 14,81 
18.08.2004	 1 550,56 	 1 364,58 	 358,86 	 2 160,00 	 2 668,68 	 30,60 	 15,82 	 1 656,00 	 7 326,75 	 51,56 	 4 021,60 	 772,93 	 180,90 	 322,66 	 602,38 	 73,93 	 3 182,37 	 1 260,17 	 406,55 	 3 969,76 	 84,81 	 289,03 	 1 740,32 	 170,57 	 195,76 	 14,81 
19.08.2004	 1 543,54 	 1 361,44 	 358,04 	 2 160,00 	 2 662,63 	 30,34 	 15,86 	 1 653,53 	 7 327,00 	 51,56 	 4 017,86 	 771,24 	 180,90 	 320,51 	 599,54 	 73,93 	 3 182,05 	 1 260,50 	 405,82 	 3 946,43 	 84,52 	 288,79 	 1 734,31 	 170,14 	 196,62 	 14,82 
20.08.2004	 1 548,18 	 1 363,16 	 358,48 	 2 160,00 	 2 666,09 	 30,44 	 15,82 	 1 656,25 	 7 327,00 	 51,56 	 4 019,35 	 772,13 	 180,45 	 320,38 	 596,64 	 73,89 	 3 181,05 	 1 262,35 	 405,75 	 3 933,90 	 84,46 	 288,82 	 1 735,64 	 170,47 	 197,13 	 14,67 
21.08.2004	 1 565,35 	 1 366,31 	 359,25 	 2 160,00 	 2 672,03 	 30,44 	 15,85 	 1 665,06 	 7 327,00 	 51,56 	 4 029,85 	 773,92 	 180,30 	 323,23 	 597,46 	 73,92 	 3 186,35 	 1 265,53 	 406,26 	 3 957,01 	 84,41 	 290,29 	 1 740,25 	 170,73 	 197,87 	 14,65 
22.08.2004	 1 565,35 	 1 366,31 	 359,25 	 2 160,00 	 2 672,03 	 30,44 	 15,85 	 1 665,06 	 7 327,00 	 51,56 	 4 029,85 	 773,92 	 180,30 	 323,23 	 597,46 	 73,92 	 3 186,35 	 1 265,53 	 406,26 	 3 957,01 	 84,41 	 290,29 	 1 740,25 	 170,73 	 197,87 	 14,65 
23.08.2004	 1 565,35 	 1 366,31 	 359,25 	 2 160,00 	 2 672,03 	 30,44 	 15,85 	 1 665,06 	 7 327,00 	 51,56 	 4 029,85 	 773,92 	 180,30 	 323,23 	 597,46 	 73,92 	 3 186,35 	 1 265,53 	 406,26 	 3 957,01 	 84,41 	 290,29 	 1 740,25 	 170,73 	 197,87 	 14,65 
24.08.2004	 1 557,83 	 1 356,84 	 356,75 	 2 159,00 	 2 653,84 	 30,38 	 15,83 	 1 659,68 	 7 323,61 	 51,32 	 4 012,27 	 768,57 	 180,07 	 320,88 	 595,13 	 73,89 	 3 181,26 	 1 264,75 	 406,68 	 3 922,26 	 83,70 	 288,67 	 1 722,65 	 169,58 	 197,38 	 14,43 
25.08.2004	 1 532,35 	 1 341,70 	 352,82 	 2 159,00 	 2 624,16 	 30,16 	 15,81 	 1 654,41 	 7 324,11 	 51,32 	 3 984,87 	 760,01 	 180,07 	 317,51 	 591,91 	 73,89 	 3 172,78 	 1 261,69 	 406,68 	 3 900,56 	 82,87 	 286,31 	 1 702,88 	 167,69 	 196,69 	 14,21 
26.08.2004	 1 528,85 	 1 336,55 	 351,50 	 2 160,00 	 2 614,14 	 29,98 	 15,82 	 1 653,59 	 7 326,75 	 51,34 	 3 978,63 	 757,10 	 180,00 	 313,99 	 588,35 	 73,92 	 3 159,39 	 1 261,79 	 406,11 	 3 884,54 	 82,42 	 285,19 	 1 700,18 	 167,02 	 196,82 	 14,41 
27.08.2004	 1 527,29 	 1 332,80 	 350,61 	 2 161,00 	 2 606,81 	 29,90 	 15,81 	 1 653,97 	 7 330,39 	 51,37 	 3 973,89 	 755,04 	 179,93 	 312,64 	 586,43 	 73,95 	 3 153,37 	 1 260,43 	 406,78 	 3 881,05 	 81,97 	 284,93 	 1 693,77 	 166,67 	 196,15 	 14,29 
28.08.2004	 1 526,42 	 1 335,52 	 351,28 	 2 161,00 	 2 612,32 	 29,99 	 15,82 	 1 652,84 	 7 330,39 	 51,37 	 3 980,48 	 756,47 	 179,78 	 312,25 	 584,69 	 73,93 	 3 152,29 	 1 262,23 	 406,51 	 3 887,31 	 81,94 	 285,96 	 1 694,97 	 166,94 	 197,30 	 14,35 
29.08.2004	 1 526,42 	 1 335,52 	 351,28 	 2 161,00 	 2 612,32 	 29,99 	 15,82 	 1 652,84 	 7 330,39 	 51,37 	 3 980,48 	 756,47 	 179,78 	 312,25 	 584,69 	 73,93 	 3 152,29 	 1 262,23 	 406,51 	 3 887,31 	 81,94 	 285,96 	 1 694,97 	 166,94 	 197,30 	 14,35 
30.08.2004	 1 526,42 	 1 335,52 	 351,28 	 2 161,00 	 2 612,32 	 29,99 	 15,82 	 1 652,84 	 7 330,39 	 51,37 	 3 980,48 	 756,47 	 179,78 	 312,25 	 584,69 	 73,93 	 3 152,29 	 1 262,23 	 406,51 	 3 887,31 	 81,94 	 285,96 	 1 694,97 	 166,94 	 197,30 	 14,35 
31.08.2004	 1 509,78 	 1 328,99 	 349,48 	 2 161,00 	 2 599,14 	 29,77 	 15,82 	 1 640,04 	 7 330,14 	 51,21 	 3 970,60 	 752,78 	 179,78 	 311,05 	 585,08 	 73,89 	 3 158,60 	 1 260,28 	 406,09 	 3 869,49 	 81,69 	 284,57 	 1 687,23 	 166,01 	 196,32 	 14,26 
01.09.2004	 1 512,75 	 1 334,77 	 351,07 	 2 162,00 	 2 610,94 	 29,92 	 15,87 	 1 643,29 	 7 333,79 	 51,23 	 3 978,29 	 756,08 	 179,87 	 309,89 	 587,58 	 73,89 	 3 152,07 	 1 262,48 	 406,31 	 3 878,52 	 81,92 	 285,83 	 1 692,30 	 166,09 	 196,77 	 14,30 
02.09.2004	 1 522,75 	 1 344,98 	 353,63 	 2 163,00 	 2 630,75 	 30,00 	 15,93 	 1 644,30 	 7 337,18 	 51,25 	 3 993,35 	 761,89 	 179,95 	 314,33 	 591,51 	 73,94 	 3 159,56 	 1 264,88 	 407,19 	 3 882,04 	 82,45 	 288,07 	 1 708,73 	 166,16 	 197,82 	 14,36 
03.09.2004	 1 515,45 	 1 348,79 	 354,68 	 2 164,00 	 2 637,81 	 30,00 	 15,94 	 1 656,46 	 7 340,57 	 51,28 	 3 998,15 	 763,96 	 179,73 	 316,35 	 593,36 	 74,03 	 3 170,91 	 1 269,84 	 407,05 	 3 887,73 	 83,15 	 289,23 	 1 719,17 	 166,24 	 197,82 	 14,36 
04.09.2004	 1 509,33 	 1 347,40 	 354,33 	 2 165,00 	 2 634,91 	 30,05 	 15,92 	 1 665,58 	 7 343,96 	 51,30 	 3 996,68 	 763,26 	 180,45 	 317,16 	 595,11 	 74,07 	 3 169,30 	 1 271,32 	 407,05 	 3 870,37 	 83,21 	 288,65 	 1 717,57 	 166,32 	 197,55 	 14,37 
05.09.2004	 1 509,33 	 1 347,40 	 354,33 	 2 165,00 	 2 634,91 	 30,05 	 15,92 	 1 665,58 	 7 343,96 	 51,30 	 3 996,68 	 763,26 	 180,45 	 317,16 	 595,11 	 74,07 	 3 169,30 	 1 271,32 	 407,05 	 3 870,37 	 83,21 	 288,65 	 1 717,57 	 166,32 	 197,55 	 14,37 
06.09.2004	 1 509,33 	 1 347,40 	 354,33 	 2 165,00 	 2 634,91 	 30,05 	 15,92 	 1 665,58 	 7 343,96 	 51,30 	 3 996,68 	 763,26 	 180,45 	 317,16 	 595,11 	 74,07 	 3 169,30 	 1 271,32 	 407,05 	 3 870,37 	 83,21 	 288,65 	 1 717,57 	 166,32 	 197,55 	 14,37 
07.09.2004	 1 497,96 	 1 334,77 	 351,03 	 2 165,00 	 2 610,34 	 29,81 	 15,92 	 1 667,31 	 7 344,71 	 51,16 	 3 978,32 	 756,00 	 180,42 	 313,90 	 591,89 	 74,10 	 3 169,54 	 1 269,20 	 407,11 	 3 848,72 	 82,32 	 286,02 	 1 702,98 	 166,85 	 196,49 	 14,29 
08.09.2004	 1 505,65 	 1 339,40 	 352,26 	 2 165,00 	 2 619,33 	 29,90 	 15,92 	 1 666,15 	 7 343,71 	 51,16 	 3 981,98 	 758,64 	 180,27 	 314,42 	 598,40 	 74,10 	 3 169,54 	 1 271,81 	 406,79 	 3 860,63 	 82,65 	 286,86 	 1 708,09 	 167,41 	 197,51 	 14,41 
09.09.2004	 1 498,44 	 1 338,81 	 352,11 	 2 166,00 	 2 618,15 	 29,87 	 15,95 	 1 678,61 	 7 347,10 	 51,18 	 3 984,55 	 758,30 	 179,98 	 314,02 	 595,30 	 74,12 	 3 159,11 	 1 274,60 	 407,16 	 3 847,68 	 82,38 	 287,96 	 1 705,65 	 167,34 	 197,76 	 14,44 
10.09.2004	 1 502,34 	 1 349,91 	 355,00 	 2 166,00 	 2 639,81 	 30,03 	 15,98 	 1 680,18 	 7 347,35 	 51,18 	 4 000,37 	 764,60 	 179,98 	 317,35 	 602,12 	 74,13 	 3 155,21 	 1 273,78 	 407,31 	 3 869,45 	 83,24 	 289,46 	 1 715,78 	 168,73 	 197,55 	 14,45 
11.09.2004	 1 494,07 	 1 353,76 	 356,06 	 2 165,00 	 2 647,58 	 30,04 	 15,95 	 1 680,25 	 7 346,70 	 51,16 	 4 003,33 	 766,86 	 179,89 	 317,66 	 600,89 	 74,10 	 3 167,01 	 1 272,86 	 407,45 	 3 874,48 	 83,32 	 290,56 	 1 717,23 	 169,16 	 196,53 	 14,52 
12.09.2004	 1 494,07 	 1 353,76 	 356,06 	 2 165,00 	 2 647,58 	 30,04 	 15,95 	 1 680,25 	 7 346,70 	 51,16 	 4 003,33 	 766,86 	 179,89 	 317,66 	 600,89 	 74,10 	 3 167,01 	 1 272,86 	 407,45 	 3 874,48 	 83,32 	 290,56 	 1 717,23 	 169,16 	 196,53 	 14,52 
13.09.2004	 1 494,07 	 1 353,76 	 356,06 	 2 165,00 	 2 647,58 	 30,04 	 15,95 	 1 680,25 	 7 346,70 	 51,16 	 4 003,33 	 766,86 	 179,89 	 317,66 	 600,89 	 74,10 	 3 167,01 	 1 272,86 	 407,45 	 3 874,48 	 83,32 	 290,56 	 1 717,23 	 169,16 	 196,53 	 14,52 
14.09.2004	 1 507,49 	 1 357,32 	 356,98 	 2 165,00 	 2 654,83 	 30,19 	 15,96 	 1 677,90 	 7 343,71 	 50,19 	 4 011,12 	 768,90 	 179,74 	 317,81 	 603,43 	 74,11 	 3 168,80 	 1 274,84 	 407,07 	 3 889,64 	 83,78 	 291,94 	 1 721,88 	 169,64 	 197,52 	 14,44 
15.09.2004	 1 517,77 	 1 359,03 	 357,36 	 2 165,00 	 2 658,08 	 30,32 	 15,99 	 1 666,22 	 7 343,96 	 50,19 	 4 013,72 	 769,76 	 180,57 	 318,06 	 605,51 	 74,10 	 3 175,97 	 1 279,85 	 407,18 	 3 897,32 	 84,23 	 292,27 	 1 722,83 	 170,51 	 197,31 	 14,39 
16.09.2004	 1 516,37 	 1 354,44 	 356,18 	 2 165,00 	 2 649,74 	 30,20 	 15,99 	 1 669,49 	 7 343,96 	 50,19 	 4 008,15 	 767,35 	 181,70 	 315,69 	 605,21 	 74,11 	 3 173,85 	 1 282,62 	 407,35 	 3 881,85 	 84,40 	 290,70 	 1 718,80 	 169,39 	 197,83 	 14,50 
17.09.2004	 1 505,54 	 1 346,35 	 354,00 	 2 165,00 	 2 633,40 	 30,10 	 16,01 	 1 670,27 	 7 343,71 	 50,19 	 3 995,57 	 762,67 	 180,64 	 312,70 	 606,32 	 74,10 	 3 173,20 	 1 281,22 	 407,49 	 3 853,38 	 83,73 	 288,44 	 1 706,47 	 168,30 	 197,33 	 14,45 
18.09.2004	 1 513,50 	 1 350,35 	 354,98 	 2 164,00 	 2 641,27 	 30,23 	 16,02 	 1 676,28 	 7 340,32 	 50,16 	 4 000,74 	 764,83 	 180,56 	 312,99 	 606,33 	 74,06 	 3 164,05 	 1 278,51 	 406,96 	 3 882,87 	 83,92 	 289,62 	 1 707,70 	 168,81 	 197,16 	 14,28 
19.09.2004	 1 513,50 	 1 350,35 	 354,98 	 2 164,00 	 2 641,27 	 30,23 	 16,02 	 1 676,28 	 7 340,32 	 50,16 	 4 000,74 	 764,83 	 180,56 	 312,99 	 606,33 	 74,06 	 3 164,05 	 1 278,51 	 406,96 	 3 882,87 	 83,92 	 289,62 	 1 707,70 	 168,81 	 197,16 	 14,28 
20.09.2004	 1 513,50 	 1 350,35 	 354,98 	 2 164,00 	 2 641,27 	 30,23 	 16,02 	 1 676,28 	 7 340,32 	 50,16 	 4 000,74 	 764,83 	 180,56 	 312,99 	 606,33 	 74,06 	 3 164,05 	 1 278,51 	 406,96 	 3 882,87 	 83,92 	 289,62 	 1 707,70 	 168,81 	 197,16 	 14,28 
21.09.2004	 1 511,77 	 1 344,60 	 353,56 	 2 164,00 	 2 630,13 	 30,17 	 15,98 	 1 666,15 	 7 340,57 	 50,40 	 3 993,36 	 761,60 	 180,56 	 312,51 	 609,27 	 74,07 	 3 169,98 	 1 281,00 	 406,79 	 3 870,42 	 83,85 	 289,40 	 1 701,19 	 168,08 	 197,13 	 14,07 
22.09.2004	 1 515,34 	 1 349,67 	 354,92 	 2 164,00 	 2 639,65 	 30,22 	 16,00 	 1 671,43 	 7 340,57 	 50,40 	 3 998,52 	 764,54 	 180,26 	 314,54 	 612,48 	 74,07 	 3 160,59 	 1 278,36 	 406,71 	 3 863,61 	 83,94 	 291,15 	 1 705,15 	 168,66 	 196,83 	 14,15 
23.09.2004	 1 523,78 	 1 361,05 	 357,90 	 2 164,00 	 2 662,04 	 30,43 	 16,02 	 1 679,34 	 7 342,81 	 50,40 	 4 011,49 	 770,93 	 179,96 	 315,78 	 615,47 	 74,07 	 3 175,06 	 1 281,23 	 406,54 	 3 888,49 	 84,53 	 293,87 	 1 720,40 	 170,09 	 196,70 	 14,29 
24.09.2004	 1 534,17 	 1 358,49 	 357,25 	 2 164,00 	 2 656,85 	 30,33 	 16,05 	 1 686,01 	 7 343,06 	 50,40 	 4 006,67 	 769,61 	 179,88 	 318,70 	 611,56 	 74,07 	 3 171,23 	 1 275,76 	 406,77 	 3 887,30 	 84,12 	 293,15 	 1 718,41 	 169,83 	 195,40 	 14,35 
25.09.2004	 1 542,93 	 1 357,68 	 356,92 	 2 164,00 	 2 655,12 	 30,31 	 16,07 	 1 689,83 	 7 342,81 	 50,40 	 4 006,67 	 769,09 	 179,29 	 318,49 	 611,39 	 74,07 	 3 178,55 	 1 279,49 	 406,53 	 3 891,41 	 84,07 	 293,41 	 1 716,71 	 169,73 	 195,47 	 14,50 
26.09.2004	 1 542,93 	 1 357,68 	 356,92 	 2 164,00 	 2 655,12 	 30,31 	 16,07 	 1 689,83 	 7 342,81 	 50,40 	 4 006,67 	 769,09 	 179,29 	 318,49 	 611,39 	 74,07 	 3 178,55 	 1 279,49 	 406,53 	 3 891,41 	 84,07 	 293,41 	 1 716,71 	 169,73 	 195,47 	 14,50 
27.09.2004	 1 542,93 	 1 357,68 	 356,92 	 2 164,00 	 2 655,12 	 30,31 	 16,07 	 1 689,83 	 7 342,81 	 50,40 	 4 006,67 	 769,09 	 179,29 	 318,49 	 611,39 	 74,07 	 3 178,55 	 1 279,49 	 406,53 	 3 891,41 	 84,07 	 293,41 	 1 716,71 	 169,73 	 195,47 	 14,50 
28.09.2004	 1 541,59 	 1 358,64 	 356,64 	 2 165,00 	 2 652,88 	 30,43 	 16,06 	 1 698,44 	 7 346,45 	 50,95 	 4 007,77 	 768,51 	 179,07 	 317,93 	 610,46 	 74,10 	 3 178,57 	 1 279,55 	 406,68 	 3 908,80 	 84,00 	 293,36 	 1 712,95 	 169,57 	 195,21 	 14,46 
29.09.2004	 1 548,37 	 1 359,27 	 358,27 	 2 166,00 	 2 664,83 	 30,45 	 16,08 	 1 699,22 	 7 349,85 	 50,97 	 4 002,96 	 771,86 	 178,79 	 318,85 	 610,69 	 74,14 	 3 175,29 	 1 276,37 	 406,87 	 3 922,63 	 84,42 	 293,79 	 1 717,07 	 170,30 	 194,01 	 14,42 
30.09.2004	 1 552,66 	 1 359,90 	 358,73 	 2 167,00 	 2 669,31 	 30,44 	 16,12 	 1 700,01 	 7 353,24 	 50,99 	 4 012,96 	 773,06 	 178,87 	 320,04 	 613,67 	 74,17 	 3 180,70 	 1 278,99 	 407,06 	 3 922,49 	 84,58 	 294,19 	 1 718,34 	 170,53 	 194,99 	 14,40 
01.10.2004	 1 548,86 	 1 365,47 	 358,86 	 2 167,00 	 2 670,29 	 30,42 	 16,12 	 1 704,42 	 7 353,24 	 50,99 	 4 012,22 	 773,45 	 178,91 	 318,76 	 607,81 	 74,16 	 3 182,22 	 1 281,79 	 407,29 	 3 892,58 	 84,29 	 294,48 	 1 719,09 	 170,64 	 195,37 	 14,41 
02.10.2004	 1 570,50 	 1 375,85 	 361,65 	 2 168,00 	 2 690,92 	 30,68 	 16,14 	 1 716,07 	 7 356,63 	 51,02 	 4 032,74 	 779,35 	 177,92 	 322,46 	 614,38 	 74,20 	 3 184,77 	 1 285,65 	 407,75 	 3 920,94 	 85,25 	 297,84 	 1 737,11 	 171,97 	 196,49 	 14,40 
03.10.2004	 1 570,50 	 1 375,85 	 361,65 	 2 168,00 	 2 690,92 	 30,68 	 16,14 	 1 716,07 	 7 356,63 	 51,02 	 4 032,74 	 779,35 	 177,92 	 322,46 	 614,38 	 74,20 	 3 184,77 	 1 285,65 	 407,75 	 3 920,94 	 85,25 	 297,84 	 1 737,11 	 171,97 	 196,49 	 14,40 
04.10.2004	 1 570,50 	 1 375,85 	 361,65 	 2 168,00 	 2 690,92 	 30,68 	 16,14 	 1 716,07 	 7 356,63 	 51,02 	 4 032,74 	 779,35 	 177,92 	 322,46 	 614,38 	 74,20 	 3 184,77 	 1 285,65 	 407,75 	 3 920,94 	 85,25 	 297,84 	 1 737,11 	 171,97 	 196,49 	 14,40 
05.10.2004	 1 566,81 	 1 371,67 	 360,57 	 2 168,00 	 2 683,01 	 30,58 	 16,14 	 1 715,60 	 7 356,63 	 51,47 	 4 025,25 	 777,09 	 177,85 	 323,72 	 616,87 	 74,21 	 3 184,77 	 1 287,41 	 407,44 	 3 890,80 	 85,01 	 297,91 	 1 729,56 	 171,46 	 196,06 	 14,35 
06.10.2004	 1 562,15 	 1 360,78 	 357,68 	 2 168,00 	 2 661,44 	 30,35 	 16,13 	 1 702,26 	 7 356,38 	 51,47 	 4 005,17 	 770,79 	 177,70 	 321,24 	 615,47 	 74,20 	 3 180,33 	 1 285,46 	 407,48 	 3 874,00 	 84,61 	 293,98 	 1 714,04 	 170,10 	 195,54 	 14,38 
07.10.2004	 1 565,15 	 1 362,44 	 358,15 	 2 169,00 	 2 664,72 	 30,44 	 16,15 	 1 716,12 	 7 360,03 	 51,50 	 4 005,54 	 771,52 	 177,64 	 322,05 	 618,04 	 74,23 	 3 177,04 	 1 282,79 	 407,40 	 3 871,56 	 84,82 	 294,82 	 1 715,03 	 170,29 	 194,95 	 14,44 
08.10.2004	 1 573,79 	 1 363,71 	 358,42 	 2 170,00 	 2 667,36 	 30,51 	 16,17 	 1 722,97 	 7 363,42 	 51,52 	 4 008,13 	 772,50 	 177,58 	 322,42 	 616,21 	 74,26 	 3 177,83 	 1 284,59 	 407,89 	 3 864,55 	 84,98 	 295,01 	 1 717,18 	 170,44 	 195,09 	 14,43 
09.10.2004	 1 577,05 	 1 369,26 	 359,89 	 2 170,00 	 2 677,35 	 30,60 	 16,20 	 1 723,73 	 7 363,17 	 51,52 	 4 022,99 	 775,44 	 176,85 	 323,32 	 617,35 	 74,26 	 3 178,05 	 1 288,83 	 407,97 	 3 878,22 	 85,63 	 296,02 	 1 725,99 	 171,10 	 196,58 	 14,51 
10.10.2004	 1 577,05 	 1 369,26 	 359,89 	 2 170,00 	 2 677,35 	 30,60 	 16,20 	 1 723,73 	 7 363,17 	 51,52 	 4 022,99 	 775,44 	 176,85 	 323,32 	 617,35 	 74,26 	 3 178,05 	 1 288,83 	 407,97 	 3 878,22 	 85,63 	 296,02 	 1 725,99 	 171,10 	 196,58 	 14,51 
11.10.2004	 1 577,05 	 1 369,26 	 359,89 	 2 170,00 	 2 677,35 	 30,60 	 16,20 	 1 723,73 	 7 363,17 	 51,52 	 4 022,99 	 775,44 	 176,85 	 323,32 	 617,35 	 74,26 	 3 178,05 	 1 288,83 	 407,97 	 3 878,22 	 85,63 	 296,02 	 1 725,99 	 171,10 	 196,58 	 14,51 
12.10.2004	 1 594,52 	 1 376,47 	 361,83 	 2 170,00 	 2 692,10 	 30,75 	 16,24 	 1 731,84 	 7 363,42 	 51,54 	 4 037,96 	 779,71 	 176,64 	 324,40 	 622,06 	 74,50 	 3 184,47 	 1 291,21 	 407,74 	 3 894,82 	 85,77 	 296,86 	 1 735,72 	 172,08 	 198,60 	 14,52 
13.10.2004	 1 582,91 	 1 366,84 	 359,37 	 2 170,00 	 2 673,33 	 30,56 	 16,24 	 1 724,41 	 7 363,17 	 51,54 	 4 024,48 	 774,24 	 176,57 	 325,33 	 622,40 	 74,53 	 3 184,47 	 1 287,22 	 407,89 	 3 881,91 	 85,16 	 295,46 	 1 726,47 	 170,84 	 197,56 	 14,51 
14.10.2004	 1 578,24 	 1 367,75 	 359,62 	 2 170,00 	 2 674,96 	 30,66 	 16,28 	 1 719,77 	 7 357,43 	 51,54 	 4 020,01 	 774,72 	 176,28 	 325,61 	 620,80 	 74,52 	 3 184,54 	 1 286,88 	 407,40 	 3 887,23 	 84,98 	 294,90 	 1 729,50 	 170,98 	 197,50 	 14,53 
15.10.2004	 1 572,82 	 1 371,16 	 360,54 	 2 170,00 	 2 681,47 	 30,71 	 16,32 	 1 725,85 	 7 363,42 	 51,54 	 4 029,71 	 776,66 	 176,28 	 327,12 	 624,77 	 74,53 	 3 185,34 	 1 289,13 	 407,91 	 3 904,26 	 85,35 	 295,55 	 1 734,96 	 171,40 	 198,07 	 14,56 
