Официальный курс белорусского рубля по отношению к иностранным валютам, устанавливаемый Национальным банком																											
Республики Беларусь ежедневно, за период с 01.01.2009 по 31.12.2009																											
																											
Дата	1 австралийский доллар (AUD)	1 болгарский лев (BGN)	1 гривна (UAH)	1 датская крона (DKK)	1 доллар США (USD)	1 евро (EUR)	1 злотый (PLN)	1 исландская крона (ISK)	1 канадский доллар (CAD)	1 китайский юань (CNY)	1 крона (EEK)	1 кувейтский динар (KWD)	1 латвийский лат (LVL)	1 литовский лит (LTL)	1 молдавский лей (MDL)	1 новая турецкая лира (TRY)	1 норвежская крона (NOK)	1 российский рубль (RUB)	1 СДР (XDR)	1 сингапурский доллар (SGD)	1 сом (KGS)	1 тенге (KZT)	1 фунт стерлингов (GBP)	1 чешская крона (CZK)	1 шведская крона (SEK)	1 швейцарский франк (CHF)	10 иен (JPY)
23.10.2009	 2 506,81 	 2 080,29 	 330,26 	 546,61 	 2 718,00 	 4 069,93 	 972,64 	 22,25 	 2 588,82 	 398,06 	 260,04 	 9 523,48 	 5 742,66 	 1 178,56 	 245,39 	 1 849,61 	 487,73 	 93,45 	 4 339,56 	 1 946,29 	 62,09 	 18,04 	 4 499,92 	 156,63 	 394,33 	 2 690,56 	 297,33 
24.10.2009	 2 513,28 	 2 083,41 	 330,69 	 547,49 	 2 715,00 	 4 079,29 	 974,57 	 22,30 	 2 581,29 	 397,63 	 260,43 	 9 507,97 	 5 748,46 	 1 180,15 	 245,68 	 1 855,52 	 490,20 	 93,62 	 4 335,04 	 1 948,68 	 62,03 	 18,02 	 4 518,17 	 157,16 	 397,71 	 2 695,06 	 295,40 
25.10.2009	 2 513,28 	 2 083,41 	 330,69 	 547,49 	 2 715,00 	 4 079,29 	 974,57 	 22,30 	 2 581,29 	 397,63 	 260,43 	 9 507,97 	 5 748,46 	 1 180,15 	 245,68 	 1 855,52 	 490,20 	 93,62 	 4 335,04 	 1 948,68 	 62,03 	 18,02 	 4 518,17 	 157,16 	 397,71 	 2 695,06 	 295,40 
26.10.2009	 2 513,28 	 2 083,41 	 330,69 	 547,49 	 2 715,00 	 4 079,29 	 974,57 	 22,30 	 2 581,29 	 397,63 	 260,43 	 9 507,97 	 5 748,46 	 1 180,15 	 245,68 	 1 855,52 	 490,20 	 93,62 	 4 335,04 	 1 948,68 	 62,03 	 18,02 	 4 518,17 	 157,16 	 397,71 	 2 695,06 	 295,40 
27.10.2009	 2 510,47 	 2 086,12 	 332,48 	 548,07 	 2 713,00 	 4 078,18 	 977,43 	 22,18 	 2 578,16 	 397,36 	 260,74 	 9 504,29 	 5 745,45 	 1 181,75 	 245,74 	 1 842,82 	 490,09 	 93,74 	 4 333,53 	 1 947,04 	 61,98 	 18,00 	 4 423,55 	 157,49 	 400,62 	 2 695,21 	 295,60 
28.10.2009	 2 499,13 	 2 071,33 	 333,41 	 544,17 	 2 724,00 	 4 054,13 	 964,08 	 22,04 	 2 546,87 	 398,86 	 258,92 	 9 523,14 	 5 714,89 	 1 173,28 	 247,19 	 1 827,82 	 483,24 	 93,87 	 4 346,58 	 1 948,50 	 62,50 	 18,07 	 4 463,68 	 155,34 	 394,61 	 2 671,90 	 296,20 
29.10.2009	 2 474,05 	 2 067,40 	 334,93 	 543,26 	 2 733,00 	 4 050,31 	 951,67 	 21,92 	 2 544,57 	 400,25 	 258,45 	 9 555,94 	 5 703,85 	 1 171,05 	 247,36 	 1 823,58 	 479,85 	 93,68 	 4 345,11 	 1 951,79 	 62,71 	 18,13 	 4 466,27 	 153,76 	 390,91 	 2 674,30 	 300,51 
30.10.2009	 2 479,26 	 2 068,32 	 336,36 	 543,48 	 2 743,00 	 4 044,00 	 947,38 	 21,93 	 2 547,84 	 401,73 	 258,57 	 9 580,86 	 5 696,78 	 1 171,72 	 248,38 	 1 829,83 	 480,68 	 93,48 	 4 353,42 	 1 958,94 	 62,94 	 18,20 	 4 506,20 	 153,28 	 390,17 	 2 677,66 	 302,21 
31.10.2009	 2 496,45 	 2 070,22 	 337,04 	 543,98 	 2 730,00 	 4 042,58 	 955,05 	 21,95 	 2 558,10 	 399,85 	 258,77 	 9 538,62 	 5 707,71 	 1 172,63 	 247,37 	 1 831,60 	 484,46 	 93,98 	 4 333,14 	 1 954,33 	 62,64 	 18,11 	 4 517,60 	 153,16 	 390,48 	 2 680,15 	 300,25 
01.11.2009	 2 496,45 	 2 070,22 	 337,04 	 543,98 	 2 730,00 	 4 042,58 	 955,05 	 21,95 	 2 558,10 	 399,85 	 258,77 	 9 538,62 	 5 707,71 	 1 172,63 	 247,37 	 1 831,60 	 484,46 	 93,98 	 4 333,14 	 1 954,33 	 62,64 	 18,11 	 4 517,60 	 153,16 	 390,48 	 2 680,15 	 300,25 
02.11.2009	 2 496,45 	 2 070,22 	 337,04 	 543,98 	 2 730,00 	 4 042,58 	 955,05 	 21,95 	 2 558,10 	 399,85 	 258,77 	 9 538,62 	 5 707,71 	 1 172,63 	 247,37 	 1 831,60 	 484,46 	 93,98 	 4 333,14 	 1 954,33 	 62,64 	 18,11 	 4 517,60 	 153,16 	 390,48 	 2 680,15 	 300,25 
03.11.2009	 2 483,42 	 2 068,08 	 337,69 	 543,49 	 2 737,00 	 4 042,28 	 950,86 	 21,85 	 2 536,49 	 400,87 	 258,52 	 9 561,57 	 5 706,24 	 1 171,54 	 247,94 	 1 825,52 	 480,46 	 93,75 	 4 351,53 	 1 957,17 	 62,60 	 18,15 	 4 486,63 	 152,94 	 388,29 	 2 679,92 	 303,27 
04.11.2009	 2 455,24 	 2 064,75 	 333,72 	 542,60 	 2 739,00 	 4 040,03 	 941,46 	 21,98 	 2 536,23 	 401,16 	 258,11 	 9 573,24 	 5 686,11 	 1 169,81 	 248,31 	 1 816,43 	 472,35 	 93,69 	 4 356,22 	 1 955,59 	 62,65 	 18,16 	 4 469,91 	 152,74 	 385,31 	 2 672,85 	 304,27 
05.11.2009	 2 484,27 	 2 067,64 	 330,00 	 543,42 	 2 739,00 	 4 043,04 	 946,41 	 22,03 	 2 580,55 	 401,20 	 258,43 	 9 571,90 	 5 697,94 	 1 171,31 	 247,87 	 1 827,71 	 479,05 	 93,69 	 4 336,93 	 1 959,58 	 62,65 	 18,16 	 4 520,03 	 154,34 	 388,01 	 2 676,63 	 301,97 
06.11.2009	 2 478,20 	 2 072,44 	 333,17 	 544,73 	 2 732,00 	 4 050,19 	 949,63 	 22,04 	 2 564,90 	 400,16 	 259,06 	 9 544,10 	 5 711,90 	 1 173,97 	 246,97 	 1 827,79 	 479,11 	 93,78 	 4 341,20 	 1 954,92 	 62,49 	 18,11 	 4 513,54 	 155,53 	 386,80 	 2 684,62 	 303,27 
07.11.2009	 2 497,77 	 2 074,24 	 335,67 	 545,13 	 2 724,00 	 4 056,04 	 956,39 	 21,85 	 2 564,73 	 399,00 	 259,29 	 9 525,81 	 5 718,48 	 1 174,95 	 246,33 	 1 837,07 	 481,94 	 93,88 	 4 340,88 	 1 956,33 	 62,31 	 18,07 	 4 525,65 	 157,78 	 391,43 	 2 683,48 	 300,81 
08.11.2009	 2 497,77 	 2 074,24 	 335,67 	 545,13 	 2 724,00 	 4 056,04 	 956,39 	 21,85 	 2 564,73 	 399,00 	 259,29 	 9 525,81 	 5 718,48 	 1 174,95 	 246,33 	 1 837,07 	 481,94 	 93,88 	 4 340,88 	 1 956,33 	 62,31 	 18,07 	 4 525,65 	 157,78 	 391,43 	 2 683,48 	 300,81 
09.11.2009	 2 497,77 	 2 074,24 	 335,67 	 545,13 	 2 724,00 	 4 056,04 	 956,39 	 21,85 	 2 564,73 	 399,00 	 259,29 	 9 525,81 	 5 718,48 	 1 174,95 	 246,33 	 1 837,07 	 481,94 	 93,88 	 4 340,88 	 1 956,33 	 62,31 	 18,07 	 4 525,65 	 157,78 	 391,43 	 2 683,48 	 300,81 
10.11.2009	 2 511,94 	 2 075,64 	 330,27 	 545,49 	 2 714,00 	 4 062,32 	 958,93 	 21,88 	 2 546,80 	 397,54 	 259,47 	 9 514,63 	 5 720,91 	 1 175,76 	 245,39 	 1 836,89 	 482,03 	 94,07 	 4 328,15 	 1 957,02 	 61,94 	 17,98 	 4 551,51 	 158,41 	 393,85 	 2 687,53 	 301,25 
11.11.2009	 2 514,20 	 2 076,31 	 330,89 	 545,80 	 2 710,00 	 4 059,04 	 964,72 	 21,81 	 2 561,19 	 396,97 	 259,57 	 9 505,44 	 5 726,36 	 1 176,27 	 245,04 	 1 839,28 	 484,63 	 94,30 	 4 343,13 	 1 951,32 	 61,85 	 17,97 	 4 512,42 	 159,22 	 395,26 	 2 687,16 	 301,88 
12.11.2009	 2 528,57 	 2 083,57 	 333,13 	 547,67 	 2 710,00 	 4 072,59 	 983,83 	 21,88 	 2 591,32 	 397,02 	 260,47 	 9 505,44 	 5 741,53 	 1 180,26 	 245,14 	 1 840,53 	 487,60 	 94,42 	 4 340,66 	 1 955,41 	 61,85 	 18,00 	 4 541,42 	 160,41 	 398,48 	 2 698,13 	 301,70 
13.11.2009	 2 525,14 	 2 072,29 	 332,76 	 544,70 	 2 712,00 	 4 062,03 	 978,06 	 21,73 	 2 590,01 	 397,26 	 259,05 	 9 505,78 	 5 717,30 	 1 173,52 	 245,51 	 1 835,04 	 483,16 	 94,59 	 4 347,99 	 1 952,91 	 61,90 	 18,07 	 4 486,19 	 158,90 	 395,82 	 2 682,49 	 302,16 
14.11.2009	 2 529,53 	 2 072,85 	 334,73 	 544,84 	 2 723,00 	 4 054,00 	 985,13 	 21,74 	 2 589,88 	 398,90 	 259,13 	 9 535,98 	 5 716,99 	 1 173,66 	 246,17 	 1 839,00 	 485,13 	 94,44 	 4 355,00 	 1 963,09 	 62,15 	 18,18 	 4 538,97 	 159,27 	 397,09 	 2 682,89 	 303,23 
15.11.2009	 2 529,53 	 2 072,85 	 334,73 	 544,84 	 2 723,00 	 4 054,00 	 985,13 	 21,74 	 2 589,88 	 398,90 	 259,13 	 9 535,98 	 5 716,99 	 1 173,66 	 246,17 	 1 839,00 	 485,13 	 94,44 	 4 355,00 	 1 963,09 	 62,15 	 18,18 	 4 538,97 	 159,27 	 397,09 	 2 682,89 	 303,23 
16.11.2009	 2 529,53 	 2 072,85 	 334,73 	 544,84 	 2 723,00 	 4 054,00 	 985,13 	 21,74 	 2 589,88 	 398,90 	 259,13 	 9 535,98 	 5 716,99 	 1 173,66 	 246,17 	 1 839,00 	 485,13 	 94,44 	 4 355,00 	 1 963,09 	 62,15 	 18,18 	 4 538,97 	 159,27 	 397,09 	 2 682,89 	 303,23 
17.11.2009	 2 539,26 	 2 082,30 	 334,46 	 547,36 	 2 720,00 	 4 074,56 	 994,61 	 22,13 	 2 597,65 	 398,43 	 260,27 	 9 535,16 	 5 746,28 	 1 178,76 	 245,60 	 1 841,82 	 487,90 	 94,87 	 4 347,35 	 1 961,92 	 62,09 	 18,21 	 4 545,94 	 159,75 	 399,55 	 2 698,55 	 303,98 
18.11.2009	 2 534,02 	 2 081,01 	 336,59 	 546,97 	 2 723,00 	 4 070,07 	 991,80 	 22,12 	 2 587,91 	 398,89 	 260,11 	 9 549,36 	 5 745,33 	 1 178,69 	 245,56 	 1 840,36 	 486,77 	 94,95 	 4 361,10 	 1 966,78 	 62,15 	 18,26 	 4 589,62 	 159,70 	 397,96 	 2 695,11 	 306,52 
19.11.2009	 2 539,25 	 2 080,09 	 334,60 	 546,73 	 2 727,00 	 4 067,87 	 993,70 	 22,08 	 2 595,04 	 399,48 	 260,02 	 9 560,04 	 5 742,26 	 1 178,33 	 246,01 	 1 843,07 	 487,40 	 94,96 	 4 365,57 	 1 969,38 	 62,25 	 18,30 	 4 585,18 	 159,67 	 398,36 	 2 691,07 	 305,82 
20.11.2009	 2 516,45 	 2 077,01 	 334,80 	 545,96 	 2 732,00 	 4 061,39 	 984,68 	 22,02 	 2 576,75 	 400,04 	 259,66 	 9 577,73 	 5 732,87 	 1 176,12 	 246,46 	 1 834,54 	 484,54 	 95,04 	 4 381,01 	 1 965,89 	 62,36 	 18,33 	 4 554,52 	 159,59 	 396,05 	 2 684,09 	 306,64 
21.11.2009	 2 506,20 	 2 081,37 	 335,83 	 547,06 	 2 732,00 	 4 073,41 	 984,65 	 22,07 	 2 564,30 	 400,13 	 260,17 	 9 579,24 	 5 747,34 	 1 178,98 	 246,79 	 1 830,00 	 484,21 	 94,68 	 4 366,26 	 1 968,87 	 62,36 	 18,36 	 4 534,98 	 158,51 	 395,59 	 2 692,02 	 307,33 
22.11.2009	 2 506,20 	 2 081,37 	 335,83 	 547,06 	 2 732,00 	 4 073,41 	 984,65 	 22,07 	 2 564,30 	 400,13 	 260,17 	 9 579,24 	 5 747,34 	 1 178,98 	 246,79 	 1 830,00 	 484,21 	 94,68 	 4 366,26 	 1 968,87 	 62,36 	 18,36 	 4 534,98 	 158,51 	 395,59 	 2 692,02 	 307,33 
23.11.2009	 2 506,20 	 2 081,37 	 335,83 	 547,06 	 2 732,00 	 4 073,41 	 984,65 	 22,07 	 2 564,30 	 400,13 	 260,17 	 9 579,24 	 5 747,34 	 1 178,98 	 246,79 	 1 830,00 	 484,21 	 94,68 	 4 366,26 	 1 968,87 	 62,36 	 18,36 	 4 534,98 	 158,51 	 395,59 	 2 692,02 	 307,33 
24.11.2009	 2 520,41 	 2 092,28 	 337,28 	 549,92 	 2 732,00 	 4 092,54 	 992,43 	 22,20 	 2 574,69 	 400,02 	 261,50 	 9 574,21 	 5 775,90 	 1 185,22 	 246,46 	 1 830,55 	 488,75 	 94,87 	 4 363,55 	 1 972,56 	 62,38 	 18,36 	 4 531,43 	 158,59 	 398,21 	 2 708,30 	 307,14 
25.11.2009	 2 514,36 	 2 090,96 	 339,32 	 549,63 	 2 740,00 	 4 083,70 	 991,98 	 22,28 	 2 578,70 	 401,23 	 261,38 	 9 605,61 	 5 776,93 	 1 184,51 	 246,85 	 1 827,15 	 488,43 	 94,98 	 4 391,51 	 1 974,85 	 62,54 	 18,40 	 4 531,27 	 157,91 	 395,98 	 2 706,17 	 309,05 
26.11.2009	 2 539,71 	 2 102,44 	 340,16 	 552,64 	 2 740,00 	 4 115,21 	 1 000,55 	 22,38 	 2 600,11 	 401,34 	 262,82 	 9 607,29 	 5 806,31 	 1 191,02 	 246,51 	 1 835,23 	 489,51 	 95,17 	 4 388,60 	 1 982,92 	 62,54 	 18,41 	 4 577,44 	 157,97 	 398,45 	 2 724,47 	 310,73 
27.11.2009	 2 518,88 	 2 114,69 	 344,01 	 555,78 	 2 740,00 	 4 128,08 	 1 002,95 	 22,44 	 2 603,33 	 401,38 	 264,35 	 9 612,01 	 5 832,27 	 1 197,87 	 246,18 	 1 820,96 	 488,70 	 94,89 	 4 412,61 	 1 983,35 	 62,54 	 18,42 	 4 531,41 	 158,18 	 395,94 	 2 741,64 	 315,70 
28.11.2009	 2 496,98 	 2 117,60 	 348,29 	 556,46 	 2 782,00 	 4 136,83 	 990,88 	 22,52 	 2 597,57 	 407,42 	 264,68 	 9 755,24 	 5 837,79 	 1 199,45 	 250,86 	 1 810,14 	 485,53 	 93,30 	 4 480,24 	 2 004,47 	 63,50 	 18,70 	 4 553,02 	 157,01 	 395,40 	 2 746,70 	 322,21 
29.11.2009	 2 496,98 	 2 117,60 	 348,29 	 556,46 	 2 782,00 	 4 136,83 	 990,88 	 22,52 	 2 597,57 	 407,42 	 264,68 	 9 755,24 	 5 837,79 	 1 199,45 	 250,86 	 1 810,14 	 485,53 	 93,30 	 4 480,24 	 2 004,47 	 63,50 	 18,70 	 4 553,02 	 157,01 	 395,40 	 2 746,70 	 322,21 
30.11.2009	 2 496,98 	 2 117,60 	 348,29 	 556,46 	 2 782,00 	 4 136,83 	 990,88 	 22,52 	 2 597,57 	 407,42 	 264,68 	 9 755,24 	 5 837,79 	 1 199,45 	 250,86 	 1 810,14 	 485,53 	 93,30 	 4 480,24 	 2 004,47 	 63,50 	 18,70 	 4 553,02 	 157,01 	 395,40 	 2 746,70 	 322,21 
01.12.2009	 2 544,83 	 2 139,42 	 347,75 	 562,25 	 2 782,00 	 4 179,96 	 1 010,26 	 22,75 	 2 635,22 	 407,43 	 267,43 	 9 761,06 	 5 905,95 	 1 211,88 	 250,26 	 1 830,99 	 493,23 	 95,70 	 4 480,24 	 2 010,84 	 63,34 	 18,70 	 4 595,45 	 160,21 	 400,22 	 2 775,89 	 322,96 
02.12.2009	 2 566,81 	 2 143,96 	 347,75 	 563,43 	 2 782,00 	 4 189,69 	 1 016,03 	 22,79 	 2 660,67 	 407,54 	 267,97 	 9 769,97 	 5 913,49 	 1 214,32 	 250,61 	 1 840,98 	 492,98 	 95,35 	 4 479,52 	 2 013,68 	 63,34 	 18,72 	 4 600,45 	 161,28 	 401,85 	 2 781,30 	 320,06 
03.12.2009	 2 576,50 	 2 145,64 	 347,50 	 563,86 	 2 780,00 	 4 198,36 	 1 021,89 	 22,89 	 2 659,91 	 407,24 	 268,21 	 9 774,96 	 5 924,98 	 1 214,66 	 250,20 	 1 855,50 	 496,12 	 95,68 	 4 479,00 	 2 014,05 	 63,29 	 18,69 	 4 620,92 	 161,93 	 402,43 	 2 783,48 	 318,19 
04.12.2009	 2 590,75 	 2 151,58 	 348,13 	 565,46 	 2 785,00 	 4 210,64 	 1 027,09 	 22,86 	 2 655,54 	 407,94 	 268,92 	 9 787,38 	 5 937,53 	 1 218,42 	 249,76 	 1 870,07 	 499,24 	 95,24 	 4 489,87 	 2 018,41 	 63,41 	 18,71 	 4 642,46 	 162,57 	 407,95 	 2 790,30 	 317,09 
05.12.2009	 2 580,34 	 2 146,98 	 348,81 	 564,28 	 2 787,00 	 4 200,01 	 1 024,97 	 22,89 	 2 642,08 	 408,23 	 268,39 	 9 778,60 	 5 932,94 	 1 216,26 	 246,31 	 1 875,50 	 494,59 	 95,45 	 4 492,11 	 2 016,93 	 63,45 	 18,73 	 4 635,76 	 162,44 	 404,82 	 2 786,44 	 316,36 
06.12.2009	 2 580,34 	 2 146,98 	 348,81 	 564,28 	 2 787,00 	 4 200,01 	 1 024,97 	 22,89 	 2 642,08 	 408,23 	 268,39 	 9 778,60 	 5 932,94 	 1 216,26 	 246,31 	 1 875,50 	 494,59 	 95,45 	 4 492,11 	 2 016,93 	 63,45 	 18,73 	 4 635,76 	 162,44 	 404,82 	 2 786,44 	 316,36 
07.12.2009	 2 580,34 	 2 146,98 	 348,81 	 564,28 	 2 787,00 	 4 200,01 	 1 024,97 	 22,89 	 2 642,08 	 408,23 	 268,39 	 9 778,60 	 5 932,94 	 1 216,26 	 246,31 	 1 875,50 	 494,59 	 95,45 	 4 492,11 	 2 016,93 	 63,45 	 18,73 	 4 635,76 	 162,44 	 404,82 	 2 786,44 	 316,36 
08.12.2009	 2 550,25 	 2 125,25 	 352,32 	 558,58 	 2 815,00 	 4 167,04 	 1 020,89 	 22,77 	 2 643,94 	 412,19 	 265,78 	 9 846,44 	 5 876,21 	 1 203,97 	 246,93 	 1 881,31 	 490,16 	 95,35 	 4 527,17 	 2 023,58 	 64,08 	 18,90 	 4 599,99 	 161,68 	 398,60 	 2 749,29 	 312,80 
09.12.2009	 2 586,09 	 2 148,46 	 354,60 	 564,70 	 2 835,00 	 4 201,75 	 1 030,35 	 22,90 	 2 695,76 	 415,25 	 268,53 	 9 938,65 	 5 935,31 	 1 216,95 	 245,79 	 1 894,42 	 495,66 	 93,92 	 4 509,18 	 2 037,96 	 64,53 	 19,02 	 4 639,05 	 163,97 	 401,52 	 2 781,59 	 318,47 
10.12.2009	 2 591,25 	 2 154,00 	 356,93 	 566,00 	 2 859,00 	 4 211,02 	 1 021,20 	 22,99 	 2 689,56 	 418,74 	 269,22 	 10 030,35 	 5 953,15 	 1 219,87 	 245,94 	 1 896,64 	 494,17 	 92,96 	 4 554,96 	 2 054,32 	 65,08 	 19,19 	 4 654,45 	 163,67 	 400,55 	 2 789,00 	 326,03 
11.12.2009	 2 614,95 	 2 148,42 	 356,11 	 564,64 	 2 856,00 	 4 201,75 	 1 012,71 	 22,94 	 2 705,31 	 418,36 	 268,56 	 10 012,27 	 5 937,01 	 1 216,98 	 239,07 	 1 897,11 	 496,91 	 93,25 	 4 549,64 	 2 055,12 	 65,01 	 19,15 	 4 653,71 	 163,20 	 402,52 	 2 779,83 	 323,96 
12.12.2009	 2 603,07 	 2 140,84 	 355,13 	 562,69 	 2 841,00 	 4 187,35 	 1 012,91 	 22,86 	 2 701,98 	 416,07 	 267,61 	 9 959,68 	 5 921,83 	 1 212,76 	 234,31 	 1 899,19 	 495,65 	 94,04 	 4 522,05 	 2 044,99 	 64,67 	 19,07 	 4 633,81 	 162,56 	 401,53 	 2 769,95 	 319,68 
13.12.2009	 2 603,07 	 2 140,84 	 355,13 	 562,69 	 2 841,00 	 4 187,35 	 1 012,91 	 22,86 	 2 701,98 	 416,07 	 267,61 	 9 959,68 	 5 921,83 	 1 212,76 	 234,31 	 1 899,19 	 495,65 	 94,04 	 4 522,05 	 2 044,99 	 64,67 	 19,07 	 4 633,81 	 162,56 	 401,53 	 2 769,95 	 319,68 
14.12.2009	 2 603,07 	 2 140,84 	 355,13 	 562,69 	 2 841,00 	 4 187,35 	 1 012,91 	 22,86 	 2 701,98 	 416,07 	 267,61 	 9 959,68 	 5 921,83 	 1 212,76 	 234,31 	 1 899,19 	 495,65 	 94,04 	 4 522,05 	 2 044,99 	 64,67 	 19,07 	 4 633,81 	 162,56 	 401,53 	 2 769,95 	 319,68 
15.12.2009	 2 588,78 	 2 131,07 	 355,25 	 560,09 	 2 842,00 	 4 163,81 	 1 007,21 	 22,65 	 2 675,20 	 416,20 	 266,39 	 9 959,70 	 5 893,21 	 1 207,26 	 232,95 	 1 892,58 	 492,68 	 94,58 	 4 523,01 	 2 041,81 	 64,62 	 19,10 	 4 611,29 	 162,10 	 399,79 	 2 756,01 	 321,60 
16.12.2009	 2 589,97 	 2 121,49 	 356,67 	 557,61 	 2 848,00 	 4 146,12 	 997,27 	 22,55 	 2 683,75 	 417,11 	 265,20 	 9 986,15 	 5 866,72 	 1 201,66 	 231,85 	 1 890,79 	 489,44 	 94,72 	 4 517,73 	 2 043,85 	 64,76 	 19,16 	 4 632,98 	 159,31 	 397,78 	 2 742,55 	 319,59 
17.12.2009	 2 561,75 	 2 123,43 	 358,03 	 558,08 	 2 854,00 	 4 148,57 	 987,07 	 22,63 	 2 695,25 	 418,00 	 265,47 	 9 986,88 	 5 873,03 	 1 203,28 	 232,51 	 1 889,44 	 492,67 	 94,51 	 4 511,63 	 2 043,10 	 64,90 	 19,20 	 4 640,18 	 158,21 	 397,85 	 2 744,76 	 318,12 
18.12.2009	 2 557,03 	 2 110,60 	 360,10 	 554,69 	 2 870,00 	 4 133,66 	 984,01 	 22,57 	 2 687,27 	 420,28 	 263,81 	 10 022,87 	 5 839,86 	 1 195,43 	 232,59 	 1 892,58 	 492,44 	 94,29 	 4 541,80 	 2 047,29 	 65,26 	 19,29 	 4 652,56 	 156,81 	 395,98 	 2 740,25 	 319,62 
19.12.2009	 2 559,31 	 2 117,41 	 361,22 	 556,49 	 2 880,00 	 4 143,74 	 990,46 	 22,62 	 2 694,86 	 421,79 	 264,74 	 10 057,27 	 5 856,63 	 1 199,35 	 233,96 	 1 896,55 	 492,84 	 93,75 	 4 524,05 	 2 054,87 	 65,49 	 19,36 	 4 668,34 	 157,81 	 396,78 	 2 763,25 	 319,11 
20.12.2009	 2 559,31 	 2 117,41 	 361,22 	 556,49 	 2 880,00 	 4 143,74 	 990,46 	 22,62 	 2 694,86 	 421,79 	 264,74 	 10 057,27 	 5 856,63 	 1 199,35 	 233,96 	 1 896,55 	 492,84 	 93,75 	 4 524,05 	 2 054,87 	 65,49 	 19,36 	 4 668,34 	 157,81 	 396,78 	 2 763,25 	 319,11 
21.12.2009	 2 559,31 	 2 117,41 	 361,22 	 556,49 	 2 880,00 	 4 143,74 	 990,46 	 22,62 	 2 694,86 	 421,79 	 264,74 	 10 057,27 	 5 856,63 	 1 199,35 	 233,96 	 1 896,55 	 492,84 	 93,75 	 4 524,05 	 2 054,87 	 65,49 	 19,36 	 4 668,34 	 157,81 	 396,78 	 2 763,25 	 319,11 
22.12.2009	 2 540,74 	 2 104,11 	 361,36 	 552,97 	 2 880,00 	 4 122,14 	 981,78 	 22,49 	 2 692,47 	 421,76 	 263,04 	 10 055,87 	 5 822,30 	 1 192,15 	 233,96 	 1 888,83 	 490,49 	 94,26 	 4 525,32 	 2 050,70 	 65,41 	 19,38 	 4 642,56 	 156,37 	 394,40 	 2 751,77 	 317,97 
23.12.2009	 2 533,88 	 2 104,15 	 360,71 	 553,03 	 2 875,00 	 4 119,88 	 984,67 	 22,43 	 2 717,65 	 421,07 	 263,04 	 10 015,68 	 5 813,37 	 1 191,71 	 233,61 	 1 885,86 	 491,29 	 94,44 	 4 510,53 	 2 045,32 	 65,30 	 19,37 	 4 612,36 	 156,59 	 395,25 	 2 746,73 	 315,17 
24.12.2009	 2 517,21 	 2 095,02 	 360,84 	 550,59 	 2 875,00 	 4 097,45 	 981,92 	 22,45 	 2 724,09 	 421,04 	 261,89 	 10 012,19 	 5 782,96 	 1 186,79 	 233,93 	 1 884,07 	 488,50 	 94,26 	 4 495,12 	 2 036,26 	 65,30 	 19,36 	 4 581,31 	 155,49 	 390,93 	 2 743,71 	 313,16 
25.12.2009	 2 522,61 	 2 099,31 	 358,80 	 551,61 	 2 858,00 	 4 102,09 	 986,04 	 22,62 	 2 727,88 	 418,57 	 262,39 	 9 959,92 	 5 798,92 	 1 189,00 	 232,32 	 1 885,66 	 492,46 	 95,49 	 4 460,54 	 2 030,98 	 64,91 	 19,25 	 4 568,51 	 155,33 	 395,07 	 2 756,03 	 313,26 
26.12.2009	 2 522,61 	 2 099,31 	 358,80 	 551,61 	 2 858,00 	 4 102,09 	 986,04 	 22,62 	 2 727,88 	 418,57 	 262,39 	 9 959,92 	 5 798,92 	 1 189,00 	 232,32 	 1 885,66 	 492,46 	 95,49 	 4 460,54 	 2 030,98 	 64,91 	 19,25 	 4 568,51 	 155,33 	 395,07 	 2 756,03 	 313,26 
27.12.2009	 2 522,61 	 2 099,31 	 358,80 	 551,61 	 2 858,00 	 4 102,09 	 986,04 	 22,62 	 2 727,88 	 418,57 	 262,39 	 9 959,92 	 5 798,92 	 1 189,00 	 232,32 	 1 885,66 	 492,46 	 95,49 	 4 460,54 	 2 030,98 	 64,91 	 19,25 	 4 568,51 	 155,33 	 395,07 	 2 756,03 	 313,26 
28.12.2009	 2 522,61 	 2 099,31 	 358,80 	 551,61 	 2 858,00 	 4 102,09 	 986,04 	 22,62 	 2 727,88 	 418,57 	 262,39 	 9 959,92 	 5 798,92 	 1 189,00 	 232,32 	 1 885,66 	 492,46 	 95,49 	 4 460,54 	 2 030,98 	 64,91 	 19,25 	 4 568,51 	 155,33 	 395,07 	 2 756,03 	 313,26 
29.12.2009	 2 526,22 	 2 093,76 	 357,12 	 550,16 	 2 845,00 	 4 092,82 	 986,20 	 22,50 	 2 711,46 	 416,52 	 261,72 	 9 917,73 	 5 785,46 	 1 185,96 	 231,09 	 1 877,02 	 490,52 	 96,13 	 4 462,81 	 2 023,25 	 64,52 	 19,16 	 4 545,74 	 154,96 	 392,16 	 2 748,79 	 311,00 
30.12.2009	 2 549,90 	 2 102,55 	 357,25 	 552,55 	 2 850,00 	 4 112,27 	 989,62 	 22,71 	 2 736,83 	 417,31 	 262,78 	 9 938,97 	 5 799,17 	 1 190,87 	 231,22 	 1 886,79 	 493,92 	 95,48 	 4 467,20 	 2 028,83 	 64,64 	 19,21 	 4 575,96 	 155,51 	 397,57 	 2 767,26 	 311,15 
